"Job.Title","Position","Employee.Identifier","Fiscal.Year.2012","Fiscal.Year.2013","Total.Biennium","agency"
"STUDENT DAY CARE WORKERS","25119","DDB7E73852","","$88.24","$88.24","Mayville State University"
"STUDENT DAY CARE WORKERS","25119","F9C1ACE00B","","$406.00","$406.00","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","0C989353AE","$1,440.69","$815.06","$2,255.75","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","15C2F72BC8","$2,128.59","$2,910.65","$5,039.24","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","21EC7E2E43","","$4,186.55","$4,186.55","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","231B61B615","$1,475.99","","$1,475.99","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","270A55D015","","$104.26","$104.26","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","456F4B80BF","$3,241.47","$942.80","$4,184.27","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","68025D432A","$4,292.45","","$4,292.45","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","69471E8855","$1,266.65","","$1,266.65","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","697A2F645C","$2,583.09","$1,322.66","$3,905.75","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","6B56DF738C","$1,584.29","$5,376.57","$6,960.86","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","745177638C","$1,740.62","","$1,740.62","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","794B7574BA","","$2,403.51","$2,403.51","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","7C686A00D5","","$202.43","$202.43","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","7D082D4385","","$1,693.47","$1,693.47","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","7D63552D9B","$292.51","","$292.51","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","82CBC42A10","$2,927.68","$2,732.81","$5,660.49","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","8917909497","$1,066.78","","$1,066.78","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","98A5C4A8B8","$280.67","","$280.67","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","9A40024C87","","$1,402.04","$1,402.04","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","9CD0DE5F9C","","$2,176.97","$2,176.97","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","AA1B9510F5","","$480.54","$480.54","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","CAEC6F4CC8","$3,832.84","","$3,832.84","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","CD66D5A94F","$1,332.42","","$1,332.42","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","D345BC077F","","$1,149.14","$1,149.14","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","DAC158BF33","$632.75","","$632.75","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","E8ED164D2C","$2,059.66","","$2,059.66","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","F26D59342B","","$1,050.94","$1,050.94","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","F3D015DF23","","$2,838.41","$2,838.41","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","FB072857A5","","$692.50","$692.50","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","FD1A9D4387","$167.11","","$167.11","Mayville State University"
"STUDENT DINING SERVICE WORKERS","12497","FEBFD3A826","$933.66","","$933.66","Mayville State University"
"STUDENT FOREST NURSERY","24878","047264F755","","$1,367.90","$1,367.90","Mayville State University"
"STUDENT FOREST NURSERY","24878","11BCA7D419","$596.75","$360.38","$957.13","Mayville State University"
"STUDENT FOREST NURSERY","24878","374D885605","","$275.13","$275.13","Mayville State University"
"STUDENT FOREST NURSERY","24878","4AEA1DFD79","","$802.13","$802.13","Mayville State University"
"STUDENT FOREST NURSERY","24878","782AF42689","$2,434.08","$3,650.63","$6,084.71","Mayville State University"
"STUDENT FOREST NURSERY","24878","8E91C23F33","$1,573.70","$515.63","$2,089.33","Mayville State University"
"STUDENT FOREST NURSERY","24878","A501BB4166","$1,884.69","","$1,884.69","Mayville State University"
"STUDENT FOREST NURSERY","24878","CF10A32DF4","$1,573.27","","$1,573.27","Mayville State University"
"STUDENT FOREST NURSERY","24878","E5CA871DDB","$4,661.00","$6,251.25","$10,912.25","Mayville State University"
"STUDENT FOREST NURSERY","24878","EEA3734962","$697.51","","$697.51","Mayville State University"
"STUDENT GENERAL ","9223","0E5EBAEBE3","$616.28","$2,200.44","$2,816.72","Mayville State University"
"STUDENT GENERAL ","9223","15B96A23A5","$1,377.56","$2,860.23","$4,237.79","Mayville State University"
"STUDENT GENERAL ","9223","270A55D015","$195.75","","$195.75","Mayville State University"
"STUDENT GENERAL ","9223","2A42495C1C","$1,402.50","","$1,402.50","Mayville State University"
"STUDENT GENERAL ","9223","606FA7C4C5","","$975.14","$975.14","Mayville State University"
"STUDENT GENERAL ","9223","6498E26972","$848.28","","$848.28","Mayville State University"
"STUDENT GENERAL ","9223","67F3181ACA","","$578.21","$578.21","Mayville State University"
"STUDENT GENERAL ","9223","A62C3C2EC9","$2,827.50","$2,680.71","$5,508.21","Mayville State University"
"STUDENT GENERAL ","9223","AC286B77C6","","$1,125.59","$1,125.59","Mayville State University"
"STUDENT GENERAL ","9223","B1B8267107","$1,513.50","","$1,513.50","Mayville State University"
"STUDENT GENERAL ","9223","C0022CE3D3","$2,610.59","","$2,610.59","Mayville State University"
"STUDENT GENERAL ","9223","C67D9F93D3","","$1,968.44","$1,968.44","Mayville State University"
"STUDENT GENERAL ","9223","CF10A32DF4","$2,445.08","","$2,445.08","Mayville State University"
"STUDENT GENERAL ","9223","E7349F117A","","$286.38","$286.38","Mayville State University"
"STUDENT GENERAL ","9223","E8729CD15E","","$1,018.64","$1,018.64","Mayville State University"
"STUDENT GENERAL ","9223","FE786FBFCF","","$888.19","$888.19","Mayville State University"
"STUDENT GENERAL ","9321","7D76E38AE9","$400.79","","$400.79","Mayville State University"
"STUDENT GENERAL ","9466","047264F755","","$119.63","$119.63","Mayville State University"
"STUDENT GENERAL ","9466","06DA165F93","$74.32","","$74.32","Mayville State University"
"STUDENT GENERAL ","9466","11887AD7A2","","$215.68","$215.68","Mayville State University"
"STUDENT GENERAL ","9466","1E9B493925","$96.07","","$96.07","Mayville State University"
"STUDENT GENERAL ","9466","270A55D015","$418.69","$886.00","$1,304.69","Mayville State University"
"STUDENT GENERAL ","9466","335D1935B1","$155.88","","$155.88","Mayville State University"
"STUDENT GENERAL ","9466","5A69EF2AD6","$7.25","","$7.25","Mayville State University"
"STUDENT GENERAL ","9466","60F755AE5A","","$251.95","$251.95","Mayville State University"
"STUDENT GENERAL ","9466","6E8C8874D1","$1,779.91","","$1,779.91","Mayville State University"
"STUDENT GENERAL ","9466","794B7574BA","$206.63","","$206.63","Mayville State University"
"STUDENT GENERAL ","9466","7D76E38AE9","$188.51","$243.77","$432.28","Mayville State University"
"STUDENT GENERAL ","9466","7F46E689CA","","$344.38","$344.38","Mayville State University"
"STUDENT GENERAL ","9466","8D20C50B34","$469.45","$448.14","$917.59","Mayville State University"
"STUDENT GENERAL ","9466","8D47721424","$152.26","","$152.26","Mayville State University"
"STUDENT GENERAL ","9466","B2B5B2BBCB","","$14.50","$14.50","Mayville State University"
"STUDENT GENERAL ","9466","B3A8CB88FE","$10.88","","$10.88","Mayville State University"
"STUDENT GENERAL ","9466","CF10A32DF4","$366.75","","$366.75","Mayville State University"
"STUDENT GENERAL ","9466","E56619881A","","$273.70","$273.70","Mayville State University"
"STUDENT GENERAL ","9466","E7349F117A","$445.88","$674.00","$1,119.88","Mayville State University"
"STUDENT GENERAL ","9466","E80F26D442","$163.13","","$163.13","Mayville State University"
"STUDENT GENERAL ","9466","E8ED164D2C","$373.50","","$373.50","Mayville State University"
"STUDENT GENERAL ","9466","F778C61C1C","$58.00","$242.88","$300.88","Mayville State University"
"STUDENT GENERAL ","9466","FC1F3CB13B","","$230.19","$230.19","Mayville State University"
"STUDENT GENERAL ","9468","D98347F630","$516.58","$1,011.38","$1,527.96","Mayville State University"
"STUDENT GENERAL ","9469","08116A4E64","$628.35","$16.89","$645.24","Mayville State University"
"STUDENT GENERAL ","9469","08BFAFF2F7","$1,064.52","$605.20","$1,669.72","Mayville State University"
"STUDENT GENERAL ","9469","09171334D7","$518.47","","$518.47","Mayville State University"
"STUDENT GENERAL ","9469","11AF31387C","$1,010.79","","$1,010.79","Mayville State University"
"STUDENT GENERAL ","9469","11DA80CCA0","$995.27","","$995.27","Mayville State University"
"STUDENT GENERAL ","9469","134E27AEE3","$4,477.30","$2,872.61","$7,349.91","Mayville State University"
"STUDENT GENERAL ","9469","14D101137D","$291.81","","$291.81","Mayville State University"
"STUDENT GENERAL ","9469","31E162FFF0","$4,458.28","$3,344.82","$7,803.10","Mayville State University"
"STUDENT GENERAL ","9469","335D1935B1","$2,218.87","$713.31","$2,932.18","Mayville State University"
"STUDENT GENERAL ","9469","3EF6169CBE","$2,796.04","$522.00","$3,318.04","Mayville State University"
"STUDENT GENERAL ","9469","5A69EF2AD6","$1,787.52","$1,018.20","$2,805.72","Mayville State University"
"STUDENT GENERAL ","9469","60F755AE5A","$1,910.04","","$1,910.04","Mayville State University"
"STUDENT GENERAL ","9469","6DA40121F8","$564.92","","$564.92","Mayville State University"
"STUDENT GENERAL ","9469","745177638C","$676.06","","$676.06","Mayville State University"
"STUDENT GENERAL ","9469","76C85EDC70","","$610.24","$610.24","Mayville State University"
"STUDENT GENERAL ","9469","780E5ACF75","","$2,953.42","$2,953.42","Mayville State University"
"STUDENT GENERAL ","9469","799C66A7B0","","$489.85","$489.85","Mayville State University"
"STUDENT GENERAL ","9469","7D5EC67870","$1,863.52","$1,737.10","$3,600.62","Mayville State University"
"STUDENT GENERAL ","9469","8711AAB9CF","","$242.88","$242.88","Mayville State University"
"STUDENT GENERAL ","9469","8B99434F91","","$1,074.23","$1,074.23","Mayville State University"
"STUDENT GENERAL ","9469","8D47721424","$371.59","","$371.59","Mayville State University"
"STUDENT GENERAL ","9469","95ABEFB0D7","","$803.38","$803.38","Mayville State University"
"STUDENT GENERAL ","9469","95CF049814","$699.64","","$699.64","Mayville State University"
"STUDENT GENERAL ","9469","9E2367BEC4","","$247.05","$247.05","Mayville State University"
"STUDENT GENERAL ","9469","A3E244A31D","$1,328.58","","$1,328.58","Mayville State University"
"STUDENT GENERAL ","9469","AA74BA80C9","","$558.25","$558.25","Mayville State University"
"STUDENT GENERAL ","9469","AEC94A3207","","$2,088.04","$2,088.04","Mayville State University"
"STUDENT GENERAL ","9469","B9EE5A4750","","$179.45","$179.45","Mayville State University"
"STUDENT GENERAL ","9469","C47EB59F25","","$1,198.07","$1,198.07","Mayville State University"
"STUDENT GENERAL ","9469","DBD3108EAA","$632.01","$1,466.05","$2,098.06","Mayville State University"
"STUDENT GENERAL ","9469","DD2B396007","","$136.67","$136.67","Mayville State University"
"STUDENT GENERAL ","9469","E10BDA1F01","","$861.07","$861.07","Mayville State University"
"STUDENT GENERAL ","9469","E1D5E99D13","","$292.68","$292.68","Mayville State University"
"STUDENT GENERAL ","9469","F9C1ACE00B","$731.82","$3,191.02","$3,922.84","Mayville State University"
"STUDENT GENERAL ","9471","0E5EBAEBE3","","$90.00","$90.00","Mayville State University"
"STUDENT GENERAL ","9471","33020A63CC","","$1,107.01","$1,107.01","Mayville State University"
"STUDENT GENERAL ","9471","63C6372573","","$1,580.04","$1,580.04","Mayville State University"
"STUDENT GENERAL ","9471","7A39EA5E49","","$819.00","$819.00","Mayville State University"
"STUDENT GENERAL ","9471","875BB9B421","","$80.00","$80.00","Mayville State University"
"STUDENT GENERAL ","9472","4427300EB1","$172.00","","$172.00","Mayville State University"
"STUDENT GENERAL ","9472","60F755AE5A","","$90.00","$90.00","Mayville State University"
"STUDENT GENERAL ","9472","875BB9B421","$86.00","","$86.00","Mayville State University"
"STUDENT GENERAL ","9472","8D20C50B34","","$790.00","$790.00","Mayville State University"
"STUDENT GENERAL ","9472","9A0CCA398B","$1,532.00","","$1,532.00","Mayville State University"
"STUDENT GENERAL ","9472","EF3EB7CF46","$172.00","","$172.00","Mayville State University"
"STUDENT GENERAL ","9473","0880E48D1E","","$1,580.02","$1,580.02","Mayville State University"
"STUDENT GENERAL ","9473","233EEBFFE4","$765.99","","$765.99","Mayville State University"
"STUDENT GENERAL ","9473","270A55D015","","$877.80","$877.80","Mayville State University"
"STUDENT GENERAL ","9473","2A42495C1C","$1,531.98","","$1,531.98","Mayville State University"
"STUDENT GENERAL ","9473","2A6965D8AC","","$80.00","$80.00","Mayville State University"
"STUDENT GENERAL ","9473","33020A63CC","$852.99","","$852.99","Mayville State University"
"STUDENT GENERAL ","9473","335D1935B1","","$1,755.58","$1,755.58","Mayville State University"
"STUDENT GENERAL ","9473","3987B51F11","","$438.90","$438.90","Mayville State University"
"STUDENT GENERAL ","9473","456F4B80BF","","$702.24","$702.24","Mayville State University"
"STUDENT GENERAL ","9473","48495310E8","$1,132.00","","$1,132.00","Mayville State University"
"STUDENT GENERAL ","9473","76C85EDC70","","$90.00","$90.00","Mayville State University"
"STUDENT GENERAL ","9473","8A584A2768","","$1,580.02","$1,580.02","Mayville State University"
"STUDENT GENERAL ","9473","A60277D297","","$790.00","$790.00","Mayville State University"
"STUDENT GENERAL ","9488","0EAB2B5E99","","$864.58","$864.58","Mayville State University"
"STUDENT GENERAL ","9488","7100121EF0","","$785.64","$785.64","Mayville State University"
"STUDENT GENERAL ","9488","C0022CE3D3","$851.90","","$851.90","Mayville State University"
"STUDENT GENERAL ","9490","6E8C8874D1","$505.70","","$505.70","Mayville State University"
"STUDENT GENERAL ","9490","B575F0C2D4","$488.16","$2,014.43","$2,502.59","Mayville State University"
"STUDENT GENERAL ","9490","F778C61C1C","$1,213.85","$473.09","$1,686.94","Mayville State University"
"STUDENT GENERAL ","9491","08BB138407","","$1,540.63","$1,540.63","Mayville State University"
"STUDENT GENERAL ","9491","15B96A23A5","$2,091.63","$2,595.51","$4,687.14","Mayville State University"
"STUDENT GENERAL ","9491","240168CF7A","$920.75","$2,240.25","$3,161.00","Mayville State University"
"STUDENT GENERAL ","9491","282166B3D1","","$1,522.50","$1,522.50","Mayville State University"
"STUDENT GENERAL ","9491","2A8812D9B3","","$2,711.52","$2,711.52","Mayville State University"
"STUDENT GENERAL ","9491","32148C6EF1","$2,225.76","$605.38","$2,831.14","Mayville State University"
"STUDENT GENERAL ","9491","370764B2F7","$531.07","$2,697.02","$3,228.09","Mayville State University"
"STUDENT GENERAL ","9491","3D5C3862AC","$1,709.19","$692.38","$2,401.57","Mayville State University"
"STUDENT GENERAL ","9491","64D4063150","","$1,015.01","$1,015.01","Mayville State University"
"STUDENT GENERAL ","9491","6B6F4FEFCB","$2,916.31","$1,395.63","$4,311.94","Mayville State University"
"STUDENT GENERAL ","9491","6B6F558930","$2,617.28","$496.63","$3,113.91","Mayville State University"
"STUDENT GENERAL ","9491","70A5059D75","$2,307.32","","$2,307.32","Mayville State University"
"STUDENT GENERAL ","9491","73E7267B63","$2,240.25","$2,378.00","$4,618.25","Mayville State University"
"STUDENT GENERAL ","9491","7ADFD42D3C","$651.27","$2,508.50","$3,159.77","Mayville State University"
"STUDENT GENERAL ","9491","80673B6832","$609.00","","$609.00","Mayville State University"
"STUDENT GENERAL ","9491","8E91C23F33","$2,512.14","","$2,512.14","Mayville State University"
"STUDENT GENERAL ","9491","94616845C1","$1,402.88","","$1,402.88","Mayville State University"
"STUDENT GENERAL ","9491","99A0126F78","$2,291.00","$1,607.69","$3,898.69","Mayville State University"
"STUDENT GENERAL ","9491","B7393ECE72","$2,102.50","","$2,102.50","Mayville State University"
"STUDENT GENERAL ","9491","C67D9F93D3","","$489.38","$489.38","Mayville State University"
"STUDENT GENERAL ","9491","DAC158BF33","$1,808.88","","$1,808.88","Mayville State University"
"STUDENT GENERAL ","9491","E8729CD15E","","$2,481.33","$2,481.33","Mayville State University"
"STUDENT GENERAL ","9491","EAA0B90BDB","","$967.88","$967.88","Mayville State University"
"STUDENT GENERAL ","9491","F26D59342B","","$759.44","$759.44","Mayville State University"
"STUDENT GENERAL ","9492","2A42495C1C","$456.76","$1,310.45","$1,767.21","Mayville State University"
"STUDENT GENERAL ","9492","335D1935B1","$464.01","","$464.01","Mayville State University"
"STUDENT GENERAL ","9492","39A9AA963A","$650.72","$1,990.20","$2,640.92","Mayville State University"
"STUDENT GENERAL ","9492","B2B5B2BBCB","$217.52","","$217.52","Mayville State University"
"STUDENT GENERAL ","9493","06DA165F93","$1,170.88","","$1,170.88","Mayville State University"
"STUDENT GENERAL ","9493","282166B3D1","","$357.06","$357.06","Mayville State University"
"STUDENT GENERAL ","9493","2CEE8FCFE4","$120.87","","$120.87","Mayville State University"
"STUDENT GENERAL ","9493","2ED42D649C","","$776.98","$776.98","Mayville State University"
"STUDENT GENERAL ","9493","4C44CBE84A","$915.33","","$915.33","Mayville State University"
"STUDENT GENERAL ","9493","7A39EA5E49","$1,346.41","$1,863.25","$3,209.66","Mayville State University"
"STUDENT GENERAL ","9493","AA74BA80C9","$1,080.84","$518.38","$1,599.22","Mayville State University"
"STUDENT GENERAL ","9493","E77A57709F","","$391.51","$391.51","Mayville State University"
"STUDENT GENERAL ","9493","EF0510486E","$839.72","$1,935.77","$2,775.49","Mayville State University"
"STUDENT GENERAL ","9493","F81EC47DA9","$76.14","","$76.14","Mayville State University"
"STUDENT GENERAL ","9496","3E2A3A0826","$665.19","$54.39","$719.58","Mayville State University"
"STUDENT GENERAL ","9496","7A39EA5E49","","$663.38","$663.38","Mayville State University"
"STUDENT GENERAL ","9496","7D76E38AE9","","$851.93","$851.93","Mayville State University"
"STUDENT GENERAL ","9496","857E26271F","$471.29","$1,437.32","$1,908.61","Mayville State University"
"STUDENT GENERAL ","9496","8CFC4D9826","$5,372.65","$5,852.00","$11,224.65","Mayville State University"
"STUDENT GENERAL ","9496","9D67604F66","$627.14","","$627.14","Mayville State University"
"STUDENT GENERAL ","9496","AD8CA2B3FB","$155.00","$345.00","$500.00","Mayville State University"
"STUDENT GENERAL ","9496","B9EAC10315","$761.25","","$761.25","Mayville State University"
"STUDENT GENERAL ","9496","CB40F9586D","$1,199.88","$1,225.25","$2,425.13","Mayville State University"
"STUDENT GENERAL ","9496","EAA0B90BDB","$268.25","","$268.25","Mayville State University"
"STUDENT GENERAL ","9496","EB852F103C","$1,236.12","","$1,236.12","Mayville State University"
"STUDENT GENERAL ","9496","F05B41C916","$986.06","$505.69","$1,491.75","Mayville State University"
"STUDENT GENERAL ","9498","606FA7C4C5","","$314.80","$314.80","Mayville State University"
"STUDENT GENERAL ","9498","6E8C8874D1","$804.77","","$804.77","Mayville State University"
"STUDENT GENERAL ","9498","7280918262","","$1,971.42","$1,971.42","Mayville State University"
"STUDENT GENERAL ","9498","8E91C23F33","$1,005.94","$460.38","$1,466.32","Mayville State University"
"STUDENT GENERAL ","9498","E849D1748E","$2,365.05","$2,452.90","$4,817.95","Mayville State University"
"STUDENT GENERAL ","9525","03EC2BE064","","$166.75","$166.75","Mayville State University"
"STUDENT GENERAL ","9525","074EF5530D","$435.00","$2,625.15","$3,060.15","Mayville State University"
"STUDENT GENERAL ","9525","09B9001847","","$739.50","$739.50","Mayville State University"
"STUDENT GENERAL ","9525","0CB7DA847E","$108.75","$108.75","$217.50","Mayville State University"
"STUDENT GENERAL ","9525","0CC83D1F8F","$163.13","","$163.13","Mayville State University"
"STUDENT GENERAL ","9525","1265BEA3D3","$177.63","","$177.63","Mayville State University"
"STUDENT GENERAL ","9525","126C5C748A","$1,192.50","$1,282.50","$2,475.00","Mayville State University"
"STUDENT GENERAL ","9525","134E27AEE3","$565.50","$681.51","$1,247.01","Mayville State University"
"STUDENT GENERAL ","9525","1C25FA1407","$297.25","$2,430.00","$2,727.25","Mayville State University"
"STUDENT GENERAL ","9525","1CBEC5CBF6","","$543.77","$543.77","Mayville State University"
"STUDENT GENERAL ","9525","1E9B493925","$2,175.00","","$2,175.00","Mayville State University"
"STUDENT GENERAL ","9525","211AFE6BBB","$1,447.50","$1,702.50","$3,150.00","Mayville State University"
"STUDENT GENERAL ","9525","257BD06770","","$166.76","$166.76","Mayville State University"
"STUDENT GENERAL ","9525","3136E05A31","","$480.33","$480.33","Mayville State University"
"STUDENT GENERAL ","9525","31E162FFF0","","$239.27","$239.27","Mayville State University"
"STUDENT GENERAL ","9525","335D1935B1","$251.94","$58.01","$309.95","Mayville State University"
"STUDENT GENERAL ","9525","352D6CCDAD","$76.44","","$76.44","Mayville State University"
"STUDENT GENERAL ","9525","39226A62AC","$1,852.41","$833.76","$2,686.17","Mayville State University"
"STUDENT GENERAL ","9525","3EF6169CBE","$36.25","","$36.25","Mayville State University"
"STUDENT GENERAL ","9525","4362B7655D","","$602.41","$602.41","Mayville State University"
"STUDENT GENERAL ","9525","45E6E0B3CD","$210.25","","$210.25","Mayville State University"
"STUDENT GENERAL ","9525","47FB2CF152","$284.58","","$284.58","Mayville State University"
"STUDENT GENERAL ","9525","4C44CBE84A","","$87.00","$87.00","Mayville State University"
"STUDENT GENERAL ","9525","4E310E0B59","$1,856.00","$1,377.51","$3,233.51","Mayville State University"
"STUDENT GENERAL ","9525","527528C500","","$1,225.25","$1,225.25","Mayville State University"
"STUDENT GENERAL ","9525","52AB223DED","$348.00","$1,562.38","$1,910.38","Mayville State University"
"STUDENT GENERAL ","9525","5523AF7000","$97.50","","$97.50","Mayville State University"
"STUDENT GENERAL ","9525","5A69EF2AD6","$152.25","","$152.25","Mayville State University"
"STUDENT GENERAL ","9525","5C309D7DDA","$1,065.75","","$1,065.75","Mayville State University"
"STUDENT GENERAL ","9525","5EBE8DE939","$83.38","","$83.38","Mayville State University"
"STUDENT GENERAL ","9525","60B19F6B08","$942.53","$1,674.76","$2,617.29","Mayville State University"
"STUDENT GENERAL ","9525","662F29D565","","$2,414.25","$2,414.25","Mayville State University"
"STUDENT GENERAL ","9525","67B65D72FD","$473.08","","$473.08","Mayville State University"
"STUDENT GENERAL ","9525","67F3181ACA","$228.39","","$228.39","Mayville State University"
"STUDENT GENERAL ","9525","710209ED2E","","$795.00","$795.00","Mayville State University"
"STUDENT GENERAL ","9525","7126335E72","","$511.15","$511.15","Mayville State University"
"STUDENT GENERAL ","9525","71701EBDB2","$97.88","","$97.88","Mayville State University"
"STUDENT GENERAL ","9525","71CB96CD9D","","$543.78","$543.78","Mayville State University"
"STUDENT GENERAL ","9525","78DC1DCE29","","$105.13","$105.13","Mayville State University"
"STUDENT GENERAL ","9525","809D689EF2","$592.73","$39.88","$632.61","Mayville State University"
"STUDENT GENERAL ","9525","8711AAB9CF","$1,147.32","","$1,147.32","Mayville State University"
"STUDENT GENERAL ","9525","88B40302A2","$994.55","","$994.55","Mayville State University"
"STUDENT GENERAL ","9525","8F56D835CD","","$199.39","$199.39","Mayville State University"
"STUDENT GENERAL ","9525","93173B3D7A","$61.63","","$61.63","Mayville State University"
"STUDENT GENERAL ","9525","94E9B41C99","$250.13","","$250.13","Mayville State University"
"STUDENT GENERAL ","9525","9751B11921","$179.44","","$179.44","Mayville State University"
"STUDENT GENERAL ","9525","97A0497CA0","$2,227.39","$2,745.50","$4,972.89","Mayville State University"
"STUDENT GENERAL ","9525","98A5C4A8B8","$643.45","$232.01","$875.46","Mayville State University"
"STUDENT GENERAL ","9525","9D0641AEB0","$232.01","$1,361.22","$1,593.23","Mayville State University"
"STUDENT GENERAL ","9525","9DBD5CFCEE","","$163.14","$163.14","Mayville State University"
"STUDENT GENERAL ","9525","9E2367BEC4","","$355.88","$355.88","Mayville State University"
"STUDENT GENERAL ","9525","A14CCBF6A0","","$210.25","$210.25","Mayville State University"
"STUDENT GENERAL ","9525","A1DC0EE09C","$235.63","","$235.63","Mayville State University"
"STUDENT GENERAL ","9525","A44422E451","$105.13","","$105.13","Mayville State University"
"STUDENT GENERAL ","9525","A62C3C2EC9","$891.75","","$891.75","Mayville State University"
"STUDENT GENERAL ","9525","A70ABA699B","$155.88","","$155.88","Mayville State University"
"STUDENT GENERAL ","9525","ABA280F39A","","$1,905.74","$1,905.74","Mayville State University"
"STUDENT GENERAL ","9525","AC3AC86E35","$1,447.50","$1,702.50","$3,150.00","Mayville State University"
"STUDENT GENERAL ","9525","B2B5B2BBCB","$206.64","","$206.64","Mayville State University"
"STUDENT GENERAL ","9525","B78750A122","","$634.38","$634.38","Mayville State University"
"STUDENT GENERAL ","9525","B9EAC10315","$1,022.25","","$1,022.25","Mayville State University"
"STUDENT GENERAL ","9525","C01F33AAD1","","$217.50","$217.50","Mayville State University"
"STUDENT GENERAL ","9525","CAF6CDE697","","$797.50","$797.50","Mayville State University"
"STUDENT GENERAL ","9525","D5DED95E27","$100.00","","$100.00","Mayville State University"
"STUDENT GENERAL ","9525","D607D72145","","$384.26","$384.26","Mayville State University"
"STUDENT GENERAL ","9525","DB37D8FB24","$366.14","$1,025.89","$1,392.03","Mayville State University"
"STUDENT GENERAL ","9525","DD2B396007","","$290.00","$290.00","Mayville State University"
"STUDENT GENERAL ","9525","DFC6096854","","$459.80","$459.80","Mayville State University"
"STUDENT GENERAL ","9525","E209813DD7","$43.50","$36.25","$79.75","Mayville State University"
"STUDENT GENERAL ","9525","E66278BA55","$70.00","","$70.00","Mayville State University"
"STUDENT GENERAL ","9525","ECC1D46E3B","$1,270.59","$275.51","$1,546.10","Mayville State University"
"STUDENT GENERAL ","9525","F40FD74903","$870.00","$1,102.00","$1,972.00","Mayville State University"
"STUDENT GENERAL ","9550","0FECE18350","$1,181.75","","$1,181.75","Mayville State University"
"STUDENT GENERAL ","9550","46F43F9257","$735.00","","$735.00","Mayville State University"
"STUDENT GENERAL ","10221","CFDDACED05","$3,055.99","$1,120.72","$4,176.71","Mayville State University"
"STUDENT GENERAL ","10222","0757B1A18F","$7.26","","$7.26","Mayville State University"
"STUDENT GENERAL ","10222","0880E48D1E","$27.85","","$27.85","Mayville State University"
"STUDENT GENERAL ","10222","0EAB2B5E99","$3.63","","$3.63","Mayville State University"
"STUDENT GENERAL ","10222","11AF31387C","$3.63","","$3.63","Mayville State University"
"STUDENT GENERAL ","10222","1AB5FD4344","$177.64","","$177.64","Mayville State University"
"STUDENT GENERAL ","10222","1FBD0937E6","$70.71","","$70.71","Mayville State University"
"STUDENT GENERAL ","10222","222C77F579","","$145.00","$145.00","Mayville State University"
"STUDENT GENERAL ","10222","250FF247FF","$27.19","","$27.19","Mayville State University"
"STUDENT GENERAL ","10222","2A42495C1C","$166.75","","$166.75","Mayville State University"
"STUDENT GENERAL ","10222","2B273B8FA4","$164.95","","$164.95","Mayville State University"
"STUDENT GENERAL ","10222","2C1E23A886","$3.63","$32.63","$36.26","Mayville State University"
"STUDENT GENERAL ","10222","31E162FFF0","$117.82","","$117.82","Mayville State University"
"STUDENT GENERAL ","10222","456F4B80BF","$45.32","","$45.32","Mayville State University"
"STUDENT GENERAL ","10222","52BC933792","","$706.00","$706.00","Mayville State University"
"STUDENT GENERAL ","10222","606FA7C4C5","","$760.00","$760.00","Mayville State University"
"STUDENT GENERAL ","10222","62AD4D7D90","","$180.00","$180.00","Mayville State University"
"STUDENT GENERAL ","10222","63836DEA23","","$514.82","$514.82","Mayville State University"
"STUDENT GENERAL ","10222","63C6372573","$802.99","$610.84","$1,413.83","Mayville State University"
"STUDENT GENERAL ","10222","6498E26972","$43.50","","$43.50","Mayville State University"
"STUDENT GENERAL ","10222","6B6F4FEFCB","","$620.00","$620.00","Mayville State University"
