"Job.Title","Position","Employee.Identifier","Fiscal.Year.2014","Fiscal.Year.2015","Total.Biennium","agency"
"AUDITOR II","CL0242","CA61A83ACF","$41,492.01","","$41,492.01","Tax Commissioner"
"AUDITOR II","CL0242","DAAFE250F7","","$153.64","$153.64","Tax Commissioner"
"AUDITOR II","CL0242","E7BE3AD7A1","","$35,253.00","$35,253.00","Tax Commissioner"
"AUDITOR III ","CL0243","0968450E9D","$60,228.00","$63,551.00","$123,779.00","Tax Commissioner"
"AUDITOR III ","CL0243","0C1FD0092D","$32,953.62","","$32,953.62","Tax Commissioner"
"AUDITOR III ","CL0243","16519DD7A0","$63,124.00","$65,709.00","$128,833.00","Tax Commissioner"
"AUDITOR III ","CL0243","1671FC0CE0","$70,636.00","$73,166.00","$143,802.00","Tax Commissioner"
"AUDITOR III ","CL0243","1B2CF8F001","$53,184.00","$57,008.00","$110,192.00","Tax Commissioner"
"AUDITOR III ","CL0243","1F68599BAD","$61,140.00","$67,246.56","$128,386.56","Tax Commissioner"
"AUDITOR III ","CL0243","235A4FA065","$4,033.00","","$4,033.00","Tax Commissioner"
"AUDITOR III ","CL0243","27A497E1B6","$56,100.00","$59,318.00","$115,418.00","Tax Commissioner"
"AUDITOR III ","CL0243","2B4719224F","$61,753.18","$65,846.82","$127,600.00","Tax Commissioner"
"AUDITOR III ","CL0243","3D3749C1B3","$60,804.00","$64,427.00","$125,231.00","Tax Commissioner"
"AUDITOR III ","CL0243","432D68C133","$15,152.00","","$15,152.00","Tax Commissioner"
"AUDITOR III ","CL0243","447A9294A6","$61,992.00","$65,480.00","$127,472.00","Tax Commissioner"
"AUDITOR III ","CL0243","4F502F5271","$71,256.00","$74,305.00","$145,561.00","Tax Commissioner"
"AUDITOR III ","CL0243","53C5F0E47D","$54,924.00","$58,816.00","$113,740.00","Tax Commissioner"
"AUDITOR III ","CL0243","583A195A94","$70,552.00","$52,484.39","$123,036.39","Tax Commissioner"
"AUDITOR III ","CL0243","662A32C0EB","$49,380.00","$52,448.00","$101,828.00","Tax Commissioner"
"AUDITOR III ","CL0243","76BD29EAA7","","$2,386.36","$2,386.36","Tax Commissioner"
"AUDITOR III ","CL0243","7D9AE60CFE","$2,055.08","","$2,055.08","Tax Commissioner"
"AUDITOR III ","CL0243","812539087A","$38,791.43","","$38,791.43","Tax Commissioner"
"AUDITOR III ","CL0243","87A61DC122","$13,045.11","$27,612.05","$40,657.16","Tax Commissioner"
"AUDITOR III ","CL0243","92BC21AB93","$16,069.57","","$16,069.57","Tax Commissioner"
"AUDITOR III ","CL0243","9780A5C5C3","$64,742.43","$63,836.00","$128,578.43","Tax Commissioner"
"AUDITOR III ","CL0243","9EAB90BC4A","$50,712.00","$54,290.00","$105,002.00","Tax Commissioner"
"AUDITOR III ","CL0243","9ED0560803","$69,184.00","$72,160.16","$141,344.16","Tax Commissioner"
"AUDITOR III ","CL0243","AF5E4CCFAE","$65,604.00","$69,263.00","$134,867.00","Tax Commissioner"
"AUDITOR III ","CL0243","B9DE5B8BCD","$30,750.00","","$30,750.00","Tax Commissioner"
"AUDITOR III ","CL0243","BFA66E3F83","$50,620.00","$54,292.00","$104,912.00","Tax Commissioner"
"AUDITOR III ","CL0243","C774322874","$58,008.00","$60,984.00","$118,992.00","Tax Commissioner"
"AUDITOR III ","CL0243","CE254406DA","$52,239.24","$55,625.00","$107,864.24","Tax Commissioner"
"AUDITOR III ","CL0243","D8D32FA391","$50,484.00","$53,743.00","$104,227.00","Tax Commissioner"
"AUDITOR III ","CL0243","E7BE3AD7A1","$39,017.00","","$39,017.00","Tax Commissioner"
"AUDITOR III ","CL0243","FC91AFA807","$68,592.00","$79,105.36","$147,697.36","Tax Commissioner"
"AUDITOR III ","CL0243","FF65BF7A11","$26,785.98","","$26,785.98","Tax Commissioner"
"AUDITOR IV","CL0244","444A715402","$64,206.00","","$64,206.00","Tax Commissioner"
"AUDITOR IV","CL0244","4DD92A5D31","$80,844.00","$88,811.00","$169,655.00","Tax Commissioner"
"AUDITOR IV","CL0244","8312D30444","$73,524.00","$78,504.00","$152,028.00","Tax Commissioner"
"AUDITOR IV","CL0244","B9DE5B8BCD","$32,150.00","$68,773.00","$100,923.00","Tax Commissioner"
"AUDITOR IV","CL0244","BC0B5EDE1C","$69,244.00","$78,888.00","$148,132.00","Tax Commissioner"
"AUDITOR IV","CL0244","D05F048B92","$67,968.00","$71,431.00","$139,399.00","Tax Commissioner"
"AUDITOR IV","CL0244","D759F90491","$86,608.00","$90,610.00","$177,218.00","Tax Commissioner"
"AUDITOR V ","CL0245","C05153479F","$92,428.00","$102,163.47","$194,591.47","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","1F4DADA734","$51,552.00","$54,917.32","$106,469.32","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","34EB8A2621","$58,752.00","$61,814.00","$120,566.00","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","4B1D7FD244","$43,608.00","$12,086.22","$55,694.22","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","61380DC2AD","","$8,567.37","$8,567.37","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","6F162A31DA","$61,596.00","$59,454.68","$121,050.68","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","7EE306CDDD","$50,988.00","$53,484.00","$104,472.00","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","919A12E3A0","$44,688.00","$48,440.20","$93,128.20","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","BFF206BA82","","$9,272.73","$9,272.73","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","D44B0BE85F","$44,952.00","$49,506.68","$94,458.68","Tax Commissioner"
"COLLECTIONS OFFICER III ","CL0303","DC92BBAD05","","$5,594.63","$5,594.63","Tax Commissioner"
"COMPLIANCE OFFICER I","CL0311","0384A8775D","$44,448.00","$46,968.00","$91,416.00","Tax Commissioner"
"COMPLIANCE OFFICER I","CL0311","4B1D7FD244","","$34,422.78","$34,422.78","Tax Commissioner"
"COMPLIANCE OFFICER I","CL0311","4F660B92AC","$58,832.71","$69,084.83","$127,917.54","Tax Commissioner"
"COMPLIANCE OFFICER I","CL0311","76D11C1299","$44,091.71","$2,341.04","$46,432.75","Tax Commissioner"
"COMPLIANCE OFFICER I","CL0311","E7CC08C5C8","","$18,892.00","$18,892.00","Tax Commissioner"
"COMPLIANCE OFFICER II ","CL0312","58CD27733C","$31,110.00","$46,289.56","$77,399.56","Tax Commissioner"
"COMPLIANCE OFFICER II ","CL0312","63C35FECCA","$53,100.00","","$53,100.00","Tax Commissioner"
"COMPLIANCE OFFICER II ","CL0312","6CAF194979","$61,776.00","$66,132.68","$127,908.68","Tax Commissioner"
"COMPLIANCE OFFICER II ","CL0312","71934B94E1","$43,378.50","$47,000.00","$90,378.50","Tax Commissioner"
"COMPLIANCE OFFICER II ","CL0312","76D11C1299","","$50,288.04","$50,288.04","Tax Commissioner"
"COMPLIANCE OFFICER II ","CL0312","77C3C69E81","$49,644.00","$57,297.23","$106,941.23","Tax Commissioner"
"COMPLIANCE OFFICER II ","CL0312","7F5D385914","$49,512.00","$4,766.17","$54,278.17","Tax Commissioner"
"COMPLIANCE OFFICER II ","CL0312","B731667858","","$33,606.89","$33,606.89","Tax Commissioner"
"COMPLIANCE OFFICER II ","CL0312","CA679520F9","$49,644.00","$52,840.00","$102,484.00","Tax Commissioner"
"DATA PROC COORD II","CL0152","6E0A156DE0","$48,780.00","$50,816.00","$99,596.00","Tax Commissioner"
"DATA PROC COORD II","CL0152","CAD68B3038","$60,768.00","$10,844.00","$71,612.00","Tax Commissioner"
"DATA PROC COORD III ","CL0153","2166540038","$24,359.50","","$24,359.50","Tax Commissioner"
"DATA PROC COORD III ","CL0153","CAD68B3038","","$54,220.00","$54,220.00","Tax Commissioner"
"DEPUTY - NOT CLASSIFIED ","NC9003","3D0F66F829","$57,126.00","","$57,126.00","Tax Commissioner"
"DEPUTY - NOT CLASSIFIED ","NC9003","9B9961A0C1","$57,126.00","$117,684.00","$174,810.00","Tax Commissioner"
"DOCUMENT IMAGING SPEC II","CL0022","32D3014E68","$34,980.00","$36,412.00","$71,392.00","Tax Commissioner"
"DOCUMENT IMAGING SPEC II","CL0022","FD42DE6CD5","$35,124.00","$36,359.00","$71,483.00","Tax Commissioner"
"ELECTED - NOT CLASSIFIED","NC9001","3D0F66F829","$65,323.44","$98,062.48","$163,385.92","Tax Commissioner"
"ELECTED - NOT CLASSIFIED","NC9001","BC82BA9506","$52,525.02","","$52,525.02","Tax Commissioner"
"HUMAN RESOURCE OFFICER I","CL0803","0649089D56","","$602.61","$602.61","Tax Commissioner"
"HUMAN RESOURCE OFFICER I","CL0803","C3D7B539B2","$70,048.00","$46,877.83","$116,925.83","Tax Commissioner"
"HUMAN RESOURCE OFFICER II ","CL0804","0649089D56","","$28,741.00","$28,741.00","Tax Commissioner"
"INCOME SALES & SPEC TAXES DIR ","CL0345","C44C51D876","$110,304.00","$116,931.54","$227,235.54","Tax Commissioner"
"INFO TECHNOLOGY ADMIN II","CL0172","5F25E30401","$82,108.00","$91,360.00","$173,468.00","Tax Commissioner"
"INFORMATION TECHNOLOGY MANAGER","CL0190","11A7F3C66C","$69,776.00","$78,491.00","$148,267.00","Tax Commissioner"
"OFFICE ASSISTANT II ","CL0032","8D64CB5B40","$268.81","","$268.81","Tax Commissioner"
"OFFICE ASSISTANT II ","CL0032","92261B615E","$18,720.87","$28,740.00","$47,460.87","Tax Commissioner"
"OFFICE ASSISTANT II ","CL0032","9A415ABFC7","$26,392.00","$28,654.66","$55,046.66","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","03A24F3B5F","$31,651.49","$34,271.00","$65,922.49","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","0C74E885E4","$23,859.99","$17,820.00","$41,679.99","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","18289F60BF","$33,756.00","$35,668.00","$69,424.00","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","4C0A2E09FE","$27,796.00","$28,403.00","$56,199.00","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","684AF5236B","$30,016.00","$15,308.43","$45,324.43","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","6B43AF76FF","","$4,217.14","$4,217.14","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","786CC6751B","","$23,608.26","$23,608.26","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","7A8AB56CCD","$29,160.00","$30,907.00","$60,067.00","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","918C4538BE","$37,416.00","$39,920.00","$77,336.00","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","A36D683E28","$43,460.63","","$43,460.63","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","C7969277E7","$36,180.00","$34,772.00","$70,952.00","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","D1DB81E152","$36,780.00","$22,766.73","$59,546.73","Tax Commissioner"
"OFFICE ASSISTANT III","CL0033","DE10B48DE7","$35,628.00","$34,426.20","$70,054.20","Tax Commissioner"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","1D9B9314DD","$85,511.00","$99,640.00","$185,151.00","Tax Commissioner"
"PROGRAMMER ANALYST II ","CL0142","132B7B8A95","","$12,277.27","$12,277.27","Tax Commissioner"
"PROGRAMMER ANALYST II ","CL0142","712CE6170E","$10,352.16","$36,986.82","$47,338.98","Tax Commissioner"
"PROGRAMMER ANALYST II ","CL0142","77019ACBBC","$62,012.00","$61,812.00","$123,824.00","Tax Commissioner"
"PROGRAMMER ANALYST II ","CL0142","8A096FBCEB","$30,363.64","$30,679.95","$61,043.59","Tax Commissioner"
"PROGRAMMER ANALYST II ","CL0142","D382677EE5","","$5,000.00","$5,000.00","Tax Commissioner"
"PROGRAMMER ANALYST III","CL0143","1E855CBD85","$82,740.00","$83,810.00","$166,550.00","Tax Commissioner"
"PROPERTY TAX SPECIALIST ","CL0351","2BEC4F32D4","","$20,412.00","$20,412.00","Tax Commissioner"
"PROPERTY TAX SPECIALIST ","CL0351","4C2246C731","$59,072.00","$40,895.07","$99,967.07","Tax Commissioner"
"PROPERTY TAX SPECIALIST ","CL0351","514C00B2B3","$46,656.00","$31,660.50","$78,316.50","Tax Commissioner"
"PROPERTY TAX SPECIALIST ","CL0351","D0835D30E7","$65,380.23","","$65,380.23","Tax Commissioner"
"PROPERTY TAX SPECIALIST ","CL0351","DF0388F11B","","$9,218.18","$9,218.18","Tax Commissioner"
"PROPERTY TAX SPECIALIST ","CL0351","E76B8E524C","","$46,056.05","$46,056.05","Tax Commissioner"
"PUBLIC INFO SPEC II ","CL0822","46A8026DF5","$29,285.45","","$29,285.45","Tax Commissioner"
"PUBLIC INFO SPEC II ","CL0822","693FC4CA3D","$3,627.27","","$3,627.27","Tax Commissioner"
"PUBLIC INFO SPEC II ","CL0822","7A1D8C2C52","","$51,477.27","$51,477.27","Tax Commissioner"
"PURCHASING AGENT I","CL0601","E47DF27F0D","$47,292.00","$51,888.00","$99,180.00","Tax Commissioner"
"RESEARCH ANALYST IV ","CL0904","C52C80411C","$95,152.00","$102,075.31","$197,227.31","Tax Commissioner"
"TAX COLLECTIONS SUPV","CL0305","BC55AF3543","$68,940.00","$73,115.00","$142,055.00","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","00DCEF419D","","$2,825.62","$2,825.62","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","0C74E885E4","","$8,034.00","$8,034.00","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","190875580E","","$16,269.26","$16,269.26","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","227B5E85E8","","$23,776.00","$23,776.00","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","7234F9874C","","$24,184.00","$24,184.00","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","7601A50E00","","$33,097.78","$33,097.78","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","7B307B837B","","$21,488.00","$21,488.00","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","91382AD0DA","","$13,366.41","$13,366.41","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","AE0DD640BB","","$24,229.00","$24,229.00","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","BF727F387D","","$26,326.00","$26,326.00","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","CF2C3C1CC6","","$28,008.00","$28,008.00","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","E7CC08C5C8","","$9,417.00","$9,417.00","Tax Commissioner"
"TAX SERVICE SPECIALIST I","CL0237","FA77363E02","","$29,576.00","$29,576.00","Tax Commissioner"
"TAX SERVICE SPECIALIST II ","CL0238","45405EBB5A","","$28,249.00","$28,249.00","Tax Commissioner"
"TAX SERVICE SPECIALIST II ","CL0238","6D3BC236BC","","$26,428.00","$26,428.00","Tax Commissioner"
"TAX SERVICE SPECIALIST II ","CL0238","99D9A3D7CA","","$29,832.00","$29,832.00","Tax Commissioner"
"TAX SERVICE SPECIALIST II ","CL0238","E21AAD6783","","$30,404.00","$30,404.00","Tax Commissioner"
"TAXPAYER SERVICES SUPERVISOR","CL0360","444A715402","$38,646.94","","$38,646.94","Tax Commissioner"
"TAXPAYER SERVICES SUPERVISOR","CL0360","63C35FECCA","","$64,791.00","$64,791.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","00D1C2E54B","$3,521.55","$5,961.06","$9,482.61","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","07D3FEE0C3","","$2,058.66","$2,058.66","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","11936369E8","$2,813.74","$3,043.56","$5,857.30","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1608CEE71E","","$3,212.00","$3,212.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1A96806BF4","$869.40","$1,029.33","$1,898.73","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1EDB4BD7B3","$3,351.75","$4,884.95","$8,236.70","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1FB51C849C","$878.85","$919.60","$1,798.45","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","204190FB1B","$1,980.05","$2,847.00","$4,827.05","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","2130FB562D","$3,914.66","","$3,914.66","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","23268F499E","$2,778.75","$3,628.13","$6,406.88","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","2BEC4F32D4","","$9,128.00","$9,128.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","3968EFF7F1","$3,289.00","$3,252.00","$6,541.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","3AF9C762A5","","$1,344.00","$1,344.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","43EF7B4B5E","$2,849.18","$3,025.28","$5,874.46","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","46A8026DF5","","$42.00","$42.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","48BC6075F5","","$7,375.50","$7,375.50","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","4F660B92AC","","$7,554.74","$7,554.74","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","50A667E358","$3,439.27","$3,663.59","$7,102.86","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","50E0F781AC","$4,652.06","$4,914.44","$9,566.50","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","583A195A94","","$33,714.36","$33,714.36","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","5AAEC35336","$822.15","","$822.15","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","684AF5236B","","$7,455.00","$7,455.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","686B8288E6","","$4,529.64","$4,529.64","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","73F040D2A1","$2,546.10","$3,949.80","$6,495.90","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","82A2EA4B5E","$2,929.88","$5,514.75","$8,444.63","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","83A5B47493","$2,806.65","$3,132.39","$5,939.04","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","83C45FDFB7","$225.00","","$225.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","8D662C7325","","$2,541.96","$2,541.96","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","992531E0FA","$2,268.01","$2,241.53","$4,509.54","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","A267F63575","$4,362.88","","$4,362.88","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","A36D683E28","","$6,795.00","$6,795.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","AABA1D8B6C","$7,849.73","$8,594.55","$16,444.28","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","B64F159246","$1,627.76","","$1,627.76","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","C3D7B539B2","","$3,322.50","$3,322.50","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","C52C80411C","","$7,132.86","$7,132.86","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","C9D58EDA3E","$300.00","","$300.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","CD2975518E","","$6,690.75","$6,690.75","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","D0835D30E7","","$9,604.00","$9,604.00","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","D0D7626EB7","$11,123.96","$13,753.87","$24,877.83","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","D456C2F897","$812.70","$919.60","$1,732.30","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","D8261C0DF8","$3,171.90","$7,087.15","$10,259.05","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","D871A97B82","$4,355.88","$4,190.11","$8,545.99","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","E0AD8D32B4","$1,951.10","","$1,951.10","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","E8305D0DFF","$897.75","$919.60","$1,817.35","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","F18A4B5489","$3,323.50","$3,663.59","$6,987.09","Tax Commissioner"
"TEMP-NOT CLS-ADMIN SPT","NC9036","F1BFB9C068","$2,719.55","$5,265.75","$7,985.30","Tax Commissioner"
"TEMP-NOT CLS-PROF ","NC9032","C52C80411C","","$7,692.30","$7,692.30","Tax Commissioner"
"ADMIN ASSISTANT I ","CL0041","5BAD28040B","$6,562.05","$29,281.00","$35,843.05","Veterans' Home"
"ADMIN ASSISTANT I ","CL0041","FD0E3670FD","$14,852.95","","$14,852.95","Veterans' Home"
"ADMIN STAFF OFFICER I ","CL0951","E3BF31E2B9","$50,773.84","$53,256.00","$104,029.84","Veterans' Home"
"APPOINTED--NOT CLASSIFIED ","NC9002","64B54CA533","$73,546.44","$76,488.00","$150,034.44","Veterans' Home"
"BUDGETED-PENDING CLASSF'N ","999998","DAE495D6E2","$2,957.00","","$2,957.00","Veterans' Home"
"INTERN – NOT CLASSIFIED ","NC9050","B1F10127B1","","$4,707.00","$4,707.00","Veterans' Home"
"INTERN – NOT CLASSIFIED ","NC9050","C0CD09E3FB","","$6,352.00","$6,352.00","Veterans' Home"
"OFFICE ASSISTANT III","CL0033","B07539A8B1","$30,398.28","$31,920.00","$62,318.28","Veterans' Home"
"VETERANS BENEFITS SPEC","CL4231","143007C083","$39,234.00","$41,592.00","$80,826.00","Veterans' Home"
"VETERANS BENEFITS SPEC","CL4231","576BCC1A0A","","$8,825.86","$8,825.86","Veterans' Home"
"VETERANS BENEFITS SPEC","CL4231","5DA64FCA9B","$40,655.64","$45,792.00","$86,447.64","Veterans' Home"
"VETERANS BENEFITS SPEC","CL4231","6042D0DFD5","$28,768.29","$25,184.36","$53,952.65","Veterans' Home"
"VETERANS BENEFITS SPEC","CL4231","7756011A57","$963.02","","$963.02","Veterans' Home"
"VETERANS BENEFITS SPEC","CL4231","DAE495D6E2","$27,943.65","$39,492.00","$67,435.65","Veterans' Home"
"ADMIN ASSISTANT I ","CL0041","5BAD28040B","$6,562.05","$29,281.00","$35,843.05","Veterans Affairs Dept"
"ADMIN ASSISTANT I ","CL0041","FD0E3670FD","$14,852.95","","$14,852.95","Veterans Affairs Dept"
"ADMIN STAFF OFFICER I ","CL0951","E3BF31E2B9","$50,773.84","$53,256.00","$104,029.84","Veterans Affairs Dept"
"APPOINTED--NOT CLASSIFIED ","NC9002","64B54CA533","$73,546.44","$76,488.00","$150,034.44","Veterans Affairs Dept"
"BUDGETED-PENDING CLASSF'N ","999998","DAE495D6E2","$2,957.00","","$2,957.00","Veterans Affairs Dept"
"INTERN – NOT CLASSIFIED ","NC9050","B1F10127B1","","$4,707.00","$4,707.00","Veterans Affairs Dept"
"INTERN – NOT CLASSIFIED ","NC9050","C0CD09E3FB","","$6,352.00","$6,352.00","Veterans Affairs Dept"
"OFFICE ASSISTANT III","CL0033","B07539A8B1","$30,398.28","$31,920.00","$62,318.28","Veterans Affairs Dept"
"VETERANS BENEFITS SPEC","CL4231","143007C083","$39,234.00","$41,592.00","$80,826.00","Veterans Affairs Dept"
"VETERANS BENEFITS SPEC","CL4231","576BCC1A0A","","$8,825.86","$8,825.86","Veterans Affairs Dept"
"VETERANS BENEFITS SPEC","CL4231","5DA64FCA9B","$40,655.64","$45,792.00","$86,447.64","Veterans Affairs Dept"
"VETERANS BENEFITS SPEC","CL4231","6042D0DFD5","$28,768.29","$25,184.36","$53,952.65","Veterans Affairs Dept"
"VETERANS BENEFITS SPEC","CL4231","7756011A57","$963.02","","$963.02","Veterans Affairs Dept"
"VETERANS BENEFITS SPEC","CL4231","DAE495D6E2","$27,943.65","$39,492.00","$67,435.65","Veterans Affairs Dept"
"OTHER - NOT CLASSIFIED","NC9005","6F2842A0D9","$3,600.00","$9,900.00","$13,500.00","Veterinary Med Exam Brd"
"ACCOUNT/BUDGET SPEC III ","CL0223","EB5A54D361","$54,840.00","$59,799.00","$114,639.00","Water Commission, ND State"
"ACCOUNTING MANAGER II ","CL0225","2883EBD70F","$90,036.00","$95,436.00","$185,472.00","Water Commission, ND State"
"ADMIN ASSISTANT I ","CL0041","242ED78CAA","$34,572.00","$35,952.00","$70,524.00","Water Commission, ND State"
"ADMIN ASSISTANT I ","CL0041","EB1B802FE2","$35,040.00","$38,819.00","$73,859.00","Water Commission, ND State"
"ADMIN ASSISTANT II","CL0042","D804ED98B7","$35,688.00","$38,902.00","$74,590.00","Water Commission, ND State"
"ADMIN STAFF OFFICER I ","CL0951","1D97D05DBE","$57,684.00","$60,900.00","$118,584.00","Water Commission, ND State"
"APPOINTED--NOT CLASSIFIED ","NC9002","336DE818AF","$140,400.00","$146,016.00","$286,416.00","Water Commission, ND State"
"APPOINTED--NOT CLASSIFIED ","NC9002","C0DB7C5697","$93,648.00","$97,392.00","$191,040.00","Water Commission, ND State"
"ASSISTANT STATE ENGINEER","CL0850","8E4B7C396E","$100,896.00","$105,936.00","$206,832.00","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","05148BBE7A","$81.00","$248.00","$329.00","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","1445AB66F3","$81.00","$81.00","$162.00","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","196C1E95A8","","$83.50","$83.50","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","2695DADC8B","$81.00","","$81.00","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","2EC1B9F78B","$2,511.00","$1,419.50","$3,930.50","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","3A11653AF6","$2,349.00","$1,829.50","$4,178.50","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","5F84325FA8","$243.00","$331.50","$574.50","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","6E78D28B81","","$167.00","$167.00","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","721D7CDBAE","$162.00","$164.50","$326.50","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","7593DA9F38","$2,673.00","$2,839.00","$5,512.00","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","CA815DE1C8","$2,106.00","$918.50","$3,024.50","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","CADB705041","$2,673.00","$1,336.00","$4,009.00","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","E77C4CEDD2","$243.00","$331.50","$574.50","Water Commission, ND State"
"BRD/COMM-NOT CLASSIFIED ","NC9006","EE274A0991","$2,430.00","$1,503.00","$3,933.00","Water Commission, ND State"
