"Job.Title","Position","Employee.Identifier","Fiscal.Year.2010","Fiscal.Year.2011","Total.Biennium","agency"
"CUST SERVICE SPEC ","CL0442","2FE5944002","$36,288.00","$38,100.00","$74,388.00","Job Service"
"CUST SERVICE SPEC ","CL0442","3131D04E21","$38,892.00","$40,836.00","$79,728.00","Job Service"
"CUST SERVICE SPEC ","CL0442","3850C07955","$30,150.54","$28,979.83","$59,130.37","Job Service"
"CUST SERVICE SPEC ","CL0442","3884A43BB5","","$13,225.00","$13,225.00","Job Service"
"CUST SERVICE SPEC ","CL0442","38993542D9","$39,984.00","$41,988.00","$81,972.00","Job Service"
"CUST SERVICE SPEC ","CL0442","3C28278A8F","$34,596.00","$36,324.00","$70,920.00","Job Service"
"CUST SERVICE SPEC ","CL0442","4599EE0638","$36,288.00","$38,100.00","$74,388.00","Job Service"
"CUST SERVICE SPEC ","CL0442","45D0FB7865","","$34,312.84","$34,312.84","Job Service"
"CUST SERVICE SPEC ","CL0442","51B5919A9F","$19,788.00","$20,772.00","$40,560.00","Job Service"
"CUST SERVICE SPEC ","CL0442","5242A5FF04","$41,184.00","$43,248.00","$84,432.00","Job Service"
"CUST SERVICE SPEC ","CL0442","5C1522F45B","$37,032.00","$38,880.00","$75,912.00","Job Service"
"CUST SERVICE SPEC ","CL0442","5C7C28D66F","$38,532.00","$40,464.00","$78,996.00","Job Service"
"CUST SERVICE SPEC ","CL0442","5D9440EED5","","$32,341.17","$32,341.17","Job Service"
"CUST SERVICE SPEC ","CL0442","62392D04E4","$30,976.97","$36,312.00","$67,288.97","Job Service"
"CUST SERVICE SPEC ","CL0442","651F17AE36","$14,119.76","","$14,119.76","Job Service"
"CUST SERVICE SPEC ","CL0442","659D1C976D","$11,273.00","$34,860.00","$46,133.00","Job Service"
"CUST SERVICE SPEC ","CL0442","668D365F2C","$5,600.00","$35,972.00","$41,572.00","Job Service"
"CUST SERVICE SPEC ","CL0442","66DAE50D55","$27,194.09","","$27,194.09","Job Service"
"CUST SERVICE SPEC ","CL0442","675994246B","$37,860.00","$39,756.00","$77,616.00","Job Service"
"CUST SERVICE SPEC ","CL0442","684C43DDD0","$19,052.46","$36,228.00","$55,280.46","Job Service"
"CUST SERVICE SPEC ","CL0442","68F1AB5A01","$37,032.00","$38,880.00","$75,912.00","Job Service"
"CUST SERVICE SPEC ","CL0442","6A75DC8563","$39,648.26","","$39,648.26","Job Service"
"CUST SERVICE SPEC ","CL0442","6CBCB384C5","","$4,577.32","$4,577.32","Job Service"
"CUST SERVICE SPEC ","CL0442","6F8A80CF52","$36,924.00","$29,896.80","$66,820.80","Job Service"
"CUST SERVICE SPEC ","CL0442","72F085A1AB","$42,756.00","$44,892.00","$87,648.00","Job Service"
"CUST SERVICE SPEC ","CL0442","74CABB2613","$10,956.52","$36,315.00","$47,271.52","Job Service"
"CUST SERVICE SPEC ","CL0442","78414639E8","$36,288.00","$38,100.00","$74,388.00","Job Service"
"CUST SERVICE SPEC ","CL0442","7A3C9A996E","$19,303.00","$36,228.00","$55,531.00","Job Service"
"CUST SERVICE SPEC ","CL0442","7D1320F34A","$34,596.00","$36,324.00","$70,920.00","Job Service"
"CUST SERVICE SPEC ","CL0442","843F83CC68","","$5,750.00","$5,750.00","Job Service"
"CUST SERVICE SPEC ","CL0442","921E6ADA32","$35,244.00","$37,008.00","$72,252.00","Job Service"
"CUST SERVICE SPEC ","CL0442","9278F2547D","$34,865.77","$38,268.00","$73,133.77","Job Service"
"CUST SERVICE SPEC ","CL0442","9600417E00","$34,932.00","$36,684.00","$71,616.00","Job Service"
"CUST SERVICE SPEC ","CL0442","9A5766FEF9","$28,539.66","","$28,539.66","Job Service"
"CUST SERVICE SPEC ","CL0442","9C86AEE9B2","$41,016.00","$43,068.00","$84,084.00","Job Service"
"CUST SERVICE SPEC ","CL0442","A09E088384","","$13,081.25","$13,081.25","Job Service"
"CUST SERVICE SPEC ","CL0442","A9E1B22340","$6,307.65","","$6,307.65","Job Service"
"CUST SERVICE SPEC ","CL0442","AA4FACC21E","$40,920.00","$42,972.00","$83,892.00","Job Service"
"CUST SERVICE SPEC ","CL0442","AB92E48F7F","$41,580.00","$43,656.00","$85,236.00","Job Service"
"CUST SERVICE SPEC ","CL0442","ABBB085E9E","$34,596.00","$36,324.00","$70,920.00","Job Service"
"CUST SERVICE SPEC ","CL0442","AE5E7C6DAE","$39,240.00","$42,238.00","$81,478.00","Job Service"
"CUST SERVICE SPEC ","CL0442","B2699E3D9E","$40,704.00","$42,744.00","$83,448.00","Job Service"
"CUST SERVICE SPEC ","CL0442","B4386CD3FE","$34,234.81","$15,135.00","$49,369.81","Job Service"
"CUST SERVICE SPEC ","CL0442","B54DEF918C","$37,032.00","$38,880.00","$75,912.00","Job Service"
"CUST SERVICE SPEC ","CL0442","B79D6BD79A","$37,032.00","$38,880.00","$75,912.00","Job Service"
"CUST SERVICE SPEC ","CL0442","B9801C1B45","$37,632.00","$39,516.00","$77,148.00","Job Service"
"CUST SERVICE SPEC ","CL0442","B9E12DA4BB","$7,254.55","$36,784.38","$44,038.93","Job Service"
"CUST SERVICE SPEC ","CL0442","BDC862DC5B","$34,596.00","$34,163.65","$68,759.65","Job Service"
"CUST SERVICE SPEC ","CL0442","BF4D657762","$34,764.00","$36,504.00","$71,268.00","Job Service"
"CUST SERVICE SPEC ","CL0442","C5D5F7C644","$37,032.00","$38,880.00","$75,912.00","Job Service"
"CUST SERVICE SPEC ","CL0442","C674DF4829","$23,496.00","","$23,496.00","Job Service"
"CUST SERVICE SPEC ","CL0442","CCE054A70D","$5,143.24","$35,401.10","$40,544.34","Job Service"
"CUST SERVICE SPEC ","CL0442","CE17BEAE9D","$39,834.00","$42,864.00","$82,698.00","Job Service"
"CUST SERVICE SPEC ","CL0442","CF63FEE972","$40,584.00","$42,612.00","$83,196.00","Job Service"
"CUST SERVICE SPEC ","CL0442","D67FF01B35","$35,947.00","$38,040.00","$73,987.00","Job Service"
"CUST SERVICE SPEC ","CL0442","D6F3DC1807","$37,404.00","$39,276.00","$76,680.00","Job Service"
"CUST SERVICE SPEC ","CL0442","DDB786CE3A","$22,422.00","$41,220.00","$63,642.00","Job Service"
"CUST SERVICE SPEC ","CL0442","DE745B10D1","$35,244.00","$37,008.00","$72,252.00","Job Service"
"CUST SERVICE SPEC ","CL0442","E4656F1B6C","$46,416.00","$48,732.00","$95,148.00","Job Service"
"CUST SERVICE SPEC ","CL0442","E4CDCAC7AC","$40,212.00","$42,228.00","$82,440.00","Job Service"
"CUST SERVICE SPEC ","CL0442","E967BFAF4B","$39,804.00","$41,796.00","$81,600.00","Job Service"
"CUST SERVICE SPEC ","CL0442","EB4FD87C4C","$47,172.00","$49,536.00","$96,708.00","Job Service"
"CUST SERVICE SPEC ","CL0442","EB8FEF479B","$40,968.00","$43,020.00","$83,988.00","Job Service"
"CUST SERVICE SPEC ","CL0442","F0F31B135D","$12,633.09","","$12,633.09","Job Service"
"CUST SERVICE SPEC ","CL0442","F9EB5DF12F","$38,676.00","$44,352.52","$83,028.52","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","10F603B9FB","$14,920.39","","$14,920.39","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","333E33BB6A","$42,350.00","","$42,350.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","3BA30506B1","$73,701.66","","$73,701.66","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","4D05CD348D","$57,312.00","$60,180.00","$117,492.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","63DC58BDBC","$48,036.00","$50,436.00","$98,472.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","66B61AF7F7","$19,520.00","$50,992.00","$70,512.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","66DAE50D55","","$44,232.00","$44,232.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","68AF664F5B","$52,728.00","$55,368.00","$108,096.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","8C7498FC2C","$44,796.00","$47,040.00","$91,836.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","939A1D8109","$40,211.06","","$40,211.06","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","9BF92307E7","$51,900.00","$54,492.00","$106,392.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","A730DE0493","$49,020.00","$51,468.00","$100,488.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","B4386CD3FE","","$24,373.00","$24,373.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","BF58A168D4","$48,672.00","$51,108.00","$99,780.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","D57D17DD46","$50,592.00","$19,327.26","$69,919.26","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","E01A0027C4","$49,356.00","$51,828.00","$101,184.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","E24DD62A90","$46,320.00","$48,636.00","$94,956.00","Job Service"
"CUST SERVICE SR CONSULT ","CL0444","EFA817E921","$52,703.00","$55,368.00","$108,071.00","Job Service"
"CUSTODIAN ","CL7010","087866C701","$303.99","","$303.99","Job Service"
"CUSTODIAN ","CL7010","27477F495D","$3,187.25","$3,283.42","$6,470.67","Job Service"
"CUSTODIAN ","CL7010","786C2E1AF6","$2,357.84","","$2,357.84","Job Service"
"CUSTODIAN ","CL7010","8C142611FF","$2,221.39","$2,336.84","$4,558.23","Job Service"
"CUSTODIAN ","CL7010","99B88F8B9B","$6,428.70","$6,745.95","$13,174.65","Job Service"
"CUSTODIAN ","CL7010","9B58688055","$7,790.55","$8,138.90","$15,929.45","Job Service"
"CUSTODIAN ","CL7010","B605FEF245","$6,268.80","","$6,268.80","Job Service"
"CUSTODIAN ","CL7010","F881A8BC18","$6,095.65","","$6,095.65","Job Service"
"CUSTOMER SERVICE AREA MGR ","CL0446","4405B22C72","$66,600.00","$69,936.00","$136,536.00","Job Service"
"CUSTOMER SERVICE AREA MGR ","CL0446","D26DA61DB7","$76,296.00","$80,112.00","$156,408.00","Job Service"
"CUSTOMER SERVICE AREA MGR ","CL0446","DF007DE8B1","$60,865.09","$65,936.00","$126,801.09","Job Service"
"CUSTOMER SERVICE OFFICE MGR ","CL0445","333E33BB6A","$8,470.00","$53,364.00","$61,834.00","Job Service"
"CUSTOMER SERVICE OFFICE MGR ","CL0445","3B0DE56C3D","$63,012.00","$66,168.00","$129,180.00","Job Service"
"CUSTOMER SERVICE OFFICE MGR ","CL0445","4E1D612F4B","$57,408.00","$60,276.00","$117,684.00","Job Service"
"CUSTOMER SERVICE OFFICE MGR ","CL0445","832D3D97DB","$32,982.26","$50,280.00","$83,262.26","Job Service"
"CUSTOMER SERVICE OFFICE MGR ","CL0445","8E0E5CCA4F","$48,948.00","$51,396.00","$100,344.00","Job Service"
"CUSTOMER SERVICE OFFICE MGR ","CL0445","A6B6218B2B","$48,828.00","$51,264.00","$100,092.00","Job Service"
"CUSTOMER SERVICE OFFICE MGR ","CL0445","D2F89B3BC2","$51,108.00","$53,664.00","$104,772.00","Job Service"
"D B DESIGN ANALYST II ","CL0149","DDC762C80A","$60,456.00","$63,480.00","$123,936.00","Job Service"
"D B DESIGN ANALYST III","CL0150","41D5602FE6","$65,532.00","$68,808.00","$134,340.00","Job Service"
"DOCUMENT IMAGING SPEC II","CL0022","47130DDFAA","$11,953.79","","$11,953.79","Job Service"
"DOCUMENT IMAGING SPEC II","CL0022","80F7AA105D","$12,634.22","$26,627.82","$39,262.04","Job Service"
"DOCUMENT IMAGING SPEC II","CL0022","CF918DDE36","$4,937.90","","$4,937.90","Job Service"
"DOCUMENT IMAGING SPEC II","CL0022","EDF0DDE982","$26,892.00","$11,495.78","$38,387.78","Job Service"
"DOCUMENT IMAGING SPEC II","CL0022","F29F00A94A","","$17,140.00","$17,140.00","Job Service"
"HUMAN RESOURCE DIRECTOR I ","CL0805","4B016F1165","","$52,875.00","$52,875.00","Job Service"
"HUMAN RESOURCE DIRECTOR I ","CL0805","60F35ACA01","$9,150.34","","$9,150.34","Job Service"
"HUMAN RESOURCE DIRECTOR II","CL0806","60F35ACA01","$22,260.00","","$22,260.00","Job Service"
"HUMAN RESOURCE TECH I ","CL0800","461254C7C9","","$31,142.63","$31,142.63","Job Service"
"HUMAN RESOURCE TECH I ","CL0801","461254C7C9","$22,549.09","","$22,549.09","Job Service"
"HUMAN RESOURCE TECH I ","CL0801","B0C5AE8A11","$17,313.52","","$17,313.52","Job Service"
"HUMAN RESOURCE TECH II","CL0801","461254C7C9","","$2,867.00","$2,867.00","Job Service"
"HUMAN RESOURCE TECH II","CL0801","73B4AC6BFA","","$36,897.00","$36,897.00","Job Service"
"HUMAN RESOURCE TECH II","CL0801","B40FE86429","","$15,593.09","$15,593.09","Job Service"
"HUMAN RESOURCE TECH II","CL0802","142123447E","$11,864.65","","$11,864.65","Job Service"
"HUMAN RESOURCE TECH II","CL0802","2D50F76878","$8,507.55","","$8,507.55","Job Service"
"HUMAN RESOURCE TECH II","CL0802","73B4AC6BFA","$23,734.00","","$23,734.00","Job Service"
"HUMAN RESOURCE TECH II","CL0802","B40FE86429","$30,268.34","","$30,268.34","Job Service"
"HUMAN RESOURCE TECH III ","CL0802","73B4AC6BFA","","$3,231.00","$3,231.00","Job Service"
"HUMAN RESOURCE TECH III ","CL0802","B40FE86429","","$3,231.00","$3,231.00","Job Service"
"INFORMATION TECHNOLOGY MANAGER","CL0190","A240DAB527","$75,912.00","$79,704.00","$155,616.00","Job Service"
"INTERN – NOT CLASSIFIED ","NC9050","1E3576BCFD","","$9,871.22","$9,871.22","Job Service"
"INTERN – NOT CLASSIFIED ","NC9050","FD3753EF0B","$4,721.19","","$4,721.19","Job Service"
"JS PROG ADMIN ASSISTANT ","CL4310","3E4CD07462","$6,442.13","","$6,442.13","Job Service"
"JS PROG ADMIN ASSISTANT ","CL4310","83ACD49CB4","$33,936.00","$35,628.00","$69,564.00","Job Service"
"JS PROG ADMIN ASSISTANT ","CL4310","87A7B6E698","$12,560.00","$33,108.00","$45,668.00","Job Service"
"JS PROG ADMIN ASSISTANT ","CL4310","EF63E2B9FF","$40,728.00","$42,768.00","$83,496.00","Job Service"
"JS PROGRAM ADMIN I","CL4322","31CF389C9C","$30,582.00","","$30,582.00","Job Service"
"JS PROGRAM ADMIN I","CL4322","3E4CD07462","$16,805.00","","$16,805.00","Job Service"
"JS PROGRAM ADMIN I","CL4322","96EF7D5027","$41,088.00","$43,140.00","$84,228.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","01F8E56BDD","$46,860.00","$49,400.00","$96,260.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","299163A727","$52,764.00","$55,404.00","$108,168.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","382D995BB7","$53,388.00","$56,052.00","$109,440.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","50BBF8A266","$40,978.00","$43,602.00","$84,580.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","5C20455686","$53,472.00","$56,148.00","$109,620.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","5F3D0FE463","$54,780.00","$57,516.00","$112,296.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","64AFDC8027","$48,288.00","$50,700.00","$98,988.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","964E719201","$48,036.00","$50,436.00","$98,472.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","A2ADC98F69","$49,008.00","$51,456.00","$100,464.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","AEFF9C2C80","$51,384.00","$53,952.00","$105,336.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","B28FB156AB","$49,368.00","$52,758.83","$102,126.83","Job Service"
"JS PROGRAM ADMIN II ","CL4323","BD5D6C60F0","$48,972.00","$51,420.00","$100,392.00","Job Service"
"JS PROGRAM ADMIN II ","CL4323","FA15C683E1","","$3,446.00","$3,446.00","Job Service"
"JS PROGRAM ADMIN III","CL4324","1513FE434F","$54,516.00","$33,390.00","$87,906.00","Job Service"
"JS PROGRAM ADMIN III","CL4324","1D22C6131C","$55,668.00","$58,452.00","$114,120.00","Job Service"
"JS PROGRAM ADMIN III","CL4324","3C1DCA9022","$50,940.00","$53,484.00","$104,424.00","Job Service"
"JS PROGRAM ADMIN III","CL4324","4AAC413059","$54,972.00","$57,720.00","$112,692.00","Job Service"
"JS PROGRAM ADMIN III","CL4324","8A0AA9F0D7","$58,848.00","$80,311.53","$139,159.53","Job Service"
"JS PROGRAM ADMIN III","CL4324","979405B988","$57,948.00","$60,840.00","$118,788.00","Job Service"
"JS PROGRAM ADMIN III","CL4324","981DF05B44","$57,252.00","$52,433.51","$109,685.51","Job Service"
"JS PROGRAM ADMIN III","CL4324","BF85E78D3C","$62,940.00","$66,084.00","$129,024.00","Job Service"
"JS PROGRAM ADMIN III","CL4324","E98CF9AB1A","$62,724.00","$65,856.00","$128,580.00","Job Service"
"MAINTENANCE WORKER I","CL8201","AC2D52E074","$26,424.00","$27,744.00","$54,168.00","Job Service"
"MGR OF BUS & APPL SRVS","CL0452","1986E4CD2E","$65,376.00","$68,640.00","$134,016.00","Job Service"
"MGR OF EMPLOYMENT STATS ","CL0453","83706BB11F","$68,964.00","$100,244.58","$169,208.58","Job Service"
"MGR OF WORKFORCE PRGMS","CL0451","1513FE434F","","$26,850.00","$26,850.00","Job Service"
"MGR OF WORKFORCE PRGMS","CL0451","C4347B62A1","$68,064.00","$29,780.00","$97,844.00","Job Service"
"OFFICE ASSISTANT III","CL0033","0A5BC71F5C","$23,208.00","$24,408.00","$47,616.00","Job Service"
"OFFICE ASSISTANT III","CL0033","AA4E626430","$25,812.00","$27,108.00","$52,920.00","Job Service"
"PROD SUPPORT SPEC II","CL0109","178A1EF2F8","$48,558.70","$51,827.29","$100,385.99","Job Service"
"PROGRAMMER ANALYST I","CL0141","A4311C19AB","$26,589.58","$41,844.00","$68,433.58","Job Service"
"PROGRAMMER ANALYST II ","CL0142","6999B67D3E","$46,536.00","$48,864.00","$95,400.00","Job Service"
"PROGRAMMER ANALYST II ","CL0142","AD1BBD86AD","$7,592.00","$48,792.00","$56,384.00","Job Service"
"PROGRAMMER ANALYST II ","CL0142","FA8301D749","","$42,501.54","$42,501.54","Job Service"
"PROGRAMMER ANALYST III","CL0143","0D0F5C5E91","$57,587.00","$64,236.80","$121,823.80","Job Service"
"PROGRAMMER ANALYST III","CL0143","0E320BDBC1","$57,660.00","$60,540.00","$118,200.00","Job Service"
"PROGRAMMER ANALYST III","CL0143","107B4BF8DC","$61,776.00","$64,860.00","$126,636.00","Job Service"
"PROGRAMMER ANALYST III","CL0143","6D75662315","$57,588.00","$60,468.00","$118,056.00","Job Service"
"PROGRAMMER ANALYST III","CL0143","7C652C6103","$26,785.71","$61,679.62","$88,465.33","Job Service"
"PROGRAMMER ANALYST III","CL0143","D9F3F343B9","$38,913.40","","$38,913.40","Job Service"
"PROJECT MANAGER III ","CL0893","AF88F03A90","$63,288.00","$66,456.00","$129,744.00","Job Service"
"PROJECT MANAGER III ","CL0893","DAE2785817","$71,832.00","$75,420.00","$147,252.00","Job Service"
"PUB COORDINATOR/DESIGNER","CL8628","51BF2FE75D","$42,648.00","$44,784.00","$87,432.00","Job Service"
"PUBLIC INFO SPEC III","CL0823","0423BFEDF5","$18,851.19","$41,076.55","$59,927.74","Job Service"
"PUBLIC INFO SPEC III","CL0823","F5444D135B","$13,050.47","","$13,050.47","Job Service"
"QUALITY ASSURANCE INVSTIGTR I ","CL4357","32A4C040F0","$33,130.00","","$33,130.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR I ","CL4357","385C2CB689","$29,540.00","","$29,540.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR I ","CL4357","9485A5C0E4","$7,542.00","$47,520.00","$55,062.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR I ","CL4357","983ABA48EA","$1,793.41","$37,358.80","$39,152.21","Job Service"
"QUALITY ASSURANCE INVSTIGTR I ","CL4357","B179A08C24","$31,970.00","","$31,970.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR I ","CL4357","FA15C683E1","$1,655.45","$34,258.49","$35,913.94","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","0541940515","$45,732.00","$48,024.00","$93,756.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","2584435BF6","$42,514.96","","$42,514.96","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","2C177D0331","$40,668.00","$42,696.00","$83,364.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","32A4C040F0","$6,626.00","$41,748.00","$48,374.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","385C2CB689","$6,100.00","$38,436.00","$44,536.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","48347478F1","","$31,779.00","$31,779.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","51A3EADA13","$50,099.00","$15,593.50","$65,692.50","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","6ED4BBAB95","$38,190.00","$41,313.00","$79,503.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","9485A5C0E4","$37,710.00","","$37,710.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","AD1BBD86AD","$37,220.00","","$37,220.00","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","B179A08C24","$6,700.00","$42,582.03","$49,282.03","Job Service"
"QUALITY ASSURANCE INVSTIGTR II","CL4358","BDB120FC4C","$45,924.00","$48,216.00","$94,140.00","Job Service"
"RESEARCH ANALYST I","CL0901","12E7193ACD","$20,523.00","$38,520.00","$59,043.00","Job Service"
"RESEARCH ANALYST I","CL0901","F7F7EF364B","$35,170.47","$37,896.00","$73,066.47","Job Service"
"RESEARCH ANALYST II ","CL0902","E6F628123B","$39,732.00","$41,724.00","$81,456.00","Job Service"
"RESEARCH ANALYST III","CL0903","0DC00F9306","$46,632.00","$48,960.00","$95,592.00","Job Service"
"RESEARCH ANALYST III","CL0903","29E38E2324","$46,956.00","$49,308.00","$96,264.00","Job Service"
"RESEARCH ANALYST III","CL0903","749F161E2F","$48,036.00","$50,436.00","$98,472.00","Job Service"
"RESEARCH ANALYST III","CL0903","BF53F90434","$62,952.00","$66,096.00","$129,048.00","Job Service"
"RESEARCH ANALYST III","CL0903","DE7613D6B9","$47,160.00","$49,524.00","$96,684.00","Job Service"
"RESEARCH ANALYST IV ","CL0904","2C57A7EFFF","$59,076.00","$62,028.00","$121,104.00","Job Service"
"RESEARCH ANALYST IV ","CL0904","4D9F4E852B","$54,840.00","$59,988.00","$114,828.00","Job Service"
"SR PROGRAMMER ANALYST ","CL0144","20CF8F019D","$63,864.00","$67,056.00","$130,920.00","Job Service"
"SR PROGRAMMER ANALYST ","CL0144","52BE3E687F","$66,467.00","$71,784.00","$138,251.00","Job Service"
"STOREKEEPER I ","CL0631","5AC9065CFF","$28,248.00","$29,664.00","$57,912.00","Job Service"
"SYSTEMS DEVELOPMENT MGR ","CL0145","A8F21742A7","$73,428.00","$77,100.00","$150,528.00","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","0791032143","","$4,140.53","$4,140.53","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","13514C7514","","$12,353.61","$12,353.61","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","1B4F06C99D","","$8,746.99","$8,746.99","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","4893E595FB","","$3,071.36","$3,071.36","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","5A647A9326","","$19,798.31","$19,798.31","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","63185EE12E","$2,324.68","","$2,324.68","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","7DE275262D","$2,272.47","","$2,272.47","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","8FAC672FE9","$23,713.89","$24,787.70","$48,501.59","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","A432B9CE45","$25,320.27","$9,501.03","$34,821.30","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","C46BEDB14A","$2,757.12","","$2,757.12","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","D7EDC73224","","$6,889.28","$6,889.28","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","E56A468A91","$22,949.88","$24,465.51","$47,415.39","Job Service"
"TEMP-NOT CLS-ADMIN SPT","NC9036","F27D364AE6","$1,848.00","$2,558.97","$4,406.97","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","002158778B","$859.13","$1,866.88","$2,726.01","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","00E52FB39E","$9,090.00","$3,660.00","$12,750.00","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","014AC7C00C","$1,027.50","","$1,027.50","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","014E6ED4BE","$648.88","$348.00","$996.88","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","016591C4B1","","$2,892.76","$2,892.76","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","01D034E250","$1,525.50","","$1,525.50","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","020F9B49C5","$304.50","$1,263.30","$1,567.80","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","026F145243","$47.13","","$47.13","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","02C8F11B0A","$24.03","","$24.03","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","02DC0688BC","$2,497.50","","$2,497.50","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","02EC4E16BE","$2,496.00","","$2,496.00","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","038009F392","$2,448.00","","$2,448.00","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","0397E4C988","$1,385.50","","$1,385.50","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","03FE6E2967","$2,165.88","","$2,165.88","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","04B8A78118","$112.38","","$112.38","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","04BDCBD596","$390.00","","$390.00","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","04EF717DF7","$1,320.00","","$1,320.00","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","0518B3FDC6","$1,072.50","","$1,072.50","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","051E2D812A","$989.63","","$989.63","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","0521B3E052","$1,482.63","","$1,482.63","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","06055FAF82","$2,146.00","","$2,146.00","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","0623731F75","$2,285.00","","$2,285.00","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","067260859D","$1,149.13","","$1,149.13","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","072D35D47E","$391.50","$282.75","$674.25","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","07548B68D4","$36.00","","$36.00","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","0757D53B63","$814.71","","$814.71","Job Service"
"TEMP-NOT CLS-JSND TRAINEE ","NC9041","077A77102D","$257.38","","$257.38","Job Service"
