"Job.Title","Position","Employee.Identifier","Fiscal.Year.2016","Fiscal.Year.2017","Total.Biennium","agency"
"NG SECURITY/FIREFIGHTER ","NG9024","B8B3DD792E","$13,481.33","","$13,481.33","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","D2275E2875","$22,468.19","","$22,468.19","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","D7DDDA60D7","$37,555.42","$7,418.18","$44,973.60","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","DB5A9D9BD1","$21,182.26","$38,119.64","$59,301.90","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","DC5A886196","$49,414.29","$50,108.54","$99,522.83","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E54769DB05","$43,098.28","$44,430.36","$87,528.64","Adjutant General"
"NG SECURITY/FIREFIGHTER ","NG9024","E7A3F963CD","","$18,876.41","$18,876.41","Adjutant General"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","0D23807DF2","$107,820.00","$113,103.46","$220,923.46","Adjutant General"
"OTHER-NOT CLS-OFCL/ADMIN","NC9021","7DE160C190","$95,856.00","$101,014.52","$196,870.52","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","0BB842B7AE","$65,556.00","$67,524.00","$133,080.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","0D292F472B","$62,068.00","$64,428.00","$126,496.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","B5D963251F","$72,496.00","$76,176.00","$148,672.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BB24CA484D","$65,689.00","$69,504.00","$135,193.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","BF65B1B290","$68,890.00","$72,636.00","$141,526.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","CB15E484E2","$66,712.00","$71,161.72","$137,873.72","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","CB55DD31A1","$68,725.00","$72,480.00","$141,205.00","Adjutant General"
"PHYSICAL PLANT DIR II ","CL8132","D8D900C02C","$69,493.00","$72,613.11","$142,106.11","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","4EB4C55D9A","$67,141.00","$91,248.00","$158,389.00","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","6C0081D4D4","$81,850.07","$86,503.77","$168,353.84","Adjutant General"
"PHYSICAL PLANT DIR III","CL8133","8FFE890CF4","$23,281.96","","$23,281.96","Adjutant General"
"PLUMBER II","CL8232","318D8C9E31","$57,852.00","$59,592.00","$117,444.00","Adjutant General"
"PLUMBER III ","CL8233","55C1AF4973","$66,396.00","$68,388.00","$134,784.00","Adjutant General"
"PLUMBER III ","CL8233","A348C15D2B","$57,456.00","$59,148.00","$116,604.00","Adjutant General"
"PUBLIC INFO SPEC III","CL0823","5C19604CD5","$65,388.00","$67,344.00","$132,732.00","Adjutant General"
"PUBLIC INFO SPEC III","CL0823","C51732D856","$59,433.90","$59,952.00","$119,385.90","Adjutant General"
"SECURITY OFFICER II ","CL5532","14015F95E0","$45,192.34","$47,321.22","$92,513.56","Adjutant General"
"SECURITY OFFICER II ","CL5532","E8809023A3","$47,328.00","$48,744.00","$96,072.00","Adjutant General"
"SR ENVIRONMENTAL ENGR I ","CL2044","F5443D85D2","$85,596.00","$89,532.00","$175,128.00","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00B7D4DB2F","","$1,671.18","$1,671.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00C527308B","","$3,398.59","$3,398.59","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","00EFE01B73","","$313.89","$313.89","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01013FB0C7","","$1,641.94","$1,641.94","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0142ED17F4","","$4,920.63","$4,920.63","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0149A0DBD6","","$17,250.89","$17,250.89","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","017CFD5EC9","","$6,419.60","$6,419.60","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01AA39DFE2","","$2,224.91","$2,224.91","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","01B52FA238","","$8,224.61","$8,224.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02162D1CB5","","$6,355.11","$6,355.11","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","023DBB2FB2","","$450.93","$450.93","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02585AA005","","$3,066.55","$3,066.55","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","028C0BFD65","","$6,978.12","$6,978.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","029FF08E1C","","$1,111.97","$1,111.97","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02A5FD35A7","","$5,262.47","$5,262.47","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","02B1A66760","","$1,909.40","$1,909.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0344482529","","$1,885.92","$1,885.92","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","035CD8605C","","$6,820.92","$6,820.92","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","03AABB6C7F","","$11,420.08","$11,420.08","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","040A773889","","$1,181.82","$1,181.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","042361387B","","$1,219.58","$1,219.58","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0452377A2C","","$4,645.52","$4,645.52","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","045C4E3396","","$2,491.92","$2,491.92","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04633B79D0","","$5,599.18","$5,599.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0473C1D438","","$3,365.05","$3,365.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04979F28E4","","$5,476.61","$5,476.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04BEE6CD07","","$450.93","$450.93","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","04C3C6FEF8","","$3,391.24","$3,391.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05B8AA350A","","$2,426.76","$2,426.76","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","05F847897A","","$183.40","$183.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0613245C58","","$2,399.43","$2,399.43","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06705CBA77","","$11,251.24","$11,251.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","068AE22526","","$13,660.50","$13,660.50","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06B4BAC047","","$1,430.56","$1,430.56","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","06CA7FE1CE","","$5,014.05","$5,014.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","077FBD8F10","","$4,394.16","$4,394.16","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","079F6C0DFE","","$2,752.37","$2,752.37","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","07D270AADE","","$9,680.10","$9,680.10","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","085DE1189D","","$3,708.18","$3,708.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0861CE4266","","$1,980.04","$1,980.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","08DA60DB99","","$5,310.59","$5,310.59","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","08EF950D50","","$3,050.97","$3,050.97","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","096A279200","","$2,949.78","$2,949.78","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","098F9A4F8D","","$3,346.52","$3,346.52","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","099F42782E","","$3,004.98","$3,004.98","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","09CC3071F2","","$5,310.59","$5,310.59","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","09D00FAA3E","","$20,340.76","$20,340.76","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0A2DE0DE2F","","$3,520.66","$3,520.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0ABDC5E401","","$4,080.07","$4,080.07","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0AE2E22544","","$5,325.37","$5,325.37","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B181F56ED","","$2,066.36","$2,066.36","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B2967064A","","$1,107.85","$1,107.85","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B2A1AA89A","","$6,630.96","$6,630.96","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B2C7DE63C","","$4,345.44","$4,345.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B65EC7704","","$6,317.56","$6,317.56","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0B8D96249C","","$1,748.47","$1,748.47","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0BE6764571","","$3,120.07","$3,120.07","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C3BC54E13","","$5,570.00","$5,570.00","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C4F5D3979","","$450.93","$450.93","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0C5CF6A7B8","","$3,365.05","$3,365.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0CD3F8C537","","$5,737.60","$5,737.60","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D0E57C932","","$386.26","$386.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D97441DE1","","$4,809.43","$4,809.43","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0D979D7C64","","$6,257.42","$6,257.42","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DC1CFF5D7","","$4,291.47","$4,291.47","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DC87073D1","","$2,457.40","$2,457.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DE55B5281","","$1,012.11","$1,012.11","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0DE8601D51","","$486.34","$486.34","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E2366EF1A","","$14,404.28","$14,404.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E3298D027","","$9,039.34","$9,039.34","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E32CEE156","","$386.26","$386.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E43301E69","","$2,951.71","$2,951.71","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E54BE39CA","","$416.66","$416.66","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E61AB0DDB","","$4,814.80","$4,814.80","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E633D3F9E","","$6,063.53","$6,063.53","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E67EB39C7","","$4,522.30","$4,522.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0E743EB0E6","","$2,410.32","$2,410.32","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0EB034F3F1","","$3,471.95","$3,471.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F2AA1C6E4","","$4,531.42","$4,531.42","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0F90333E9A","","$2,830.59","$2,830.59","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0FA0D79098","","$7,079.83","$7,079.83","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","0FFA9F1C04","","$2,078.19","$2,078.19","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1018347433","","$9,133.27","$9,133.27","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1076C51BC7","","$622.94","$622.94","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","10DF5BE4B2","","$543.10","$543.10","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1114E447D9","","$2,394.30","$2,394.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1120AECCC8","","$9,076.41","$9,076.41","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","116630EED2","","$3,791.44","$3,791.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","117C072CB9","","$2,147.15","$2,147.15","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11D4A1A248","","$3,740.21","$3,740.21","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11ED4EEEDE","","$541.30","$541.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","11FBC3F278","","$6,106.18","$6,106.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","12090444E0","","$4,922.11","$4,922.11","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","121CA68C2A","","$4,881.27","$4,881.27","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","126C8348B3","","$3,758.49","$3,758.49","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","13802B5CA6","","$1,256.54","$1,256.54","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","13A640D57B","","$2,816.97","$2,816.97","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","13B9B75BA9","","$519.55","$519.55","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","13F04885F8","","$15,084.38","$15,084.38","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","142663EBF8","","$6,560.49","$6,560.49","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","14986C05EF","","$450.93","$450.93","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","14C5D18958","","$6,630.96","$6,630.96","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1548F01308","","$5,170.05","$5,170.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1560949324","","$149.26","$149.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1577634B43","","$6,828.84","$6,828.84","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","15C724BFB1","","$3,182.20","$3,182.20","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","15ECE512E5","","$433.93","$433.93","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1628DDE791","","$8,109.60","$8,109.60","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1639BE3ACB","","$2,993.73","$2,993.73","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1667448521","","$1,728.05","$1,728.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","168D869F8E","","$211.42","$211.42","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","16995B5DDA","","$539.50","$539.50","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1700569CC2","","$2,478.16","$2,478.16","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1724CFA361","","$756.58","$756.58","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","172BCAEBA4","","$486.34","$486.34","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","17515AA484","","$5,092.24","$5,092.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","181E8F277C","","$4,861.94","$4,861.94","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1833C3B702","","$2,859.62","$2,859.62","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1866BC3C33","","$884.12","$884.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","186EA561CA","","$5,345.67","$5,345.67","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","18738BFAB2","","$2,512.00","$2,512.00","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1885EC9FC4","","$9,354.60","$9,354.60","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","188A62FE2D","","$1,526.12","$1,526.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","18B45FFE80","","$7,666.02","$7,666.02","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","18FAED64CE","","$5,965.18","$5,965.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","193C1E381F","","$11,718.18","$11,718.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","194837A261","","$7,383.16","$7,383.16","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1979731BAD","","$415.12","$415.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","197CEA3DC0","","$1,242.30","$1,242.30","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","198D178ED6","","$2,025.97","$2,025.97","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","19ADCD1CD6","","$7,665.26","$7,665.26","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","19FA87B664","","$5,285.44","$5,285.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1A04A89888","","$10,542.69","$10,542.69","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1A11B908DC","","$993.00","$993.00","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1A47AE281E","","$567.44","$567.44","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1A5E7D52C9","","$486.34","$486.34","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1AA9ECC556","","$9,190.23","$9,190.23","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1AB801C68B","","$1,532.64","$1,532.64","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1ADCDC940B","","$741.64","$741.64","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1AFB3D9BE2","","$9,496.35","$9,496.35","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B010583C6","","$2,794.33","$2,794.33","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B0F096153","","$6,497.06","$6,497.06","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B21D7A98D","","$3,132.97","$3,132.97","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B46F766ED","","$564.85","$564.85","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B5B73CBEE","","$589.95","$589.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1B72FFFCF9","","$5,160.28","$5,160.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1BF27633FA","","$11,340.40","$11,340.40","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1C4F8AE94C","","$4,875.55","$4,875.55","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1C67AF1549","","$4,397.55","$4,397.55","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1CC3385BBB","","$8,346.46","$8,346.46","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1D62CAF1B2","","$2,816.97","$2,816.97","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1E31C12CD9","","$5,788.48","$5,788.48","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1E37359FC8","","$4,288.24","$4,288.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1ECC7A9D4D","","$6,305.82","$6,305.82","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1F17BA2476","","$12,338.24","$12,338.24","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1F2EDCDEBF","","$1,523.11","$1,523.11","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","1FCCD7ED80","","$15,328.05","$15,328.05","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","2032CCC628","","$2,214.61","$2,214.61","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","20817486FA","","$47.22","$47.22","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","20A92BA7B1","","$5,783.20","$5,783.20","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","20D4B7F61D","","$1,735.70","$1,735.70","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","20F9229D06","","$200.12","$200.12","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","21185DF3AE","","$3,162.25","$3,162.25","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","213689DEF4","","$7,315.98","$7,315.98","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","218602B59A","","$1,376.18","$1,376.18","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","21ED19A4D3","","$10,497.48","$10,497.48","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","2249DDCAB0","","$6,926.04","$6,926.04","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","22B1C4A336","","$1,894.55","$1,894.55","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","22D9507859","","$232.80","$232.80","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","22E7429777","","$378.29","$378.29","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","22E76BDC7E","","$3,002.95","$3,002.95","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","22EB52FFA7","","$4,783.23","$4,783.23","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","230212E37C","","$2,851.72","$2,851.72","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","230378140D","","$450.93","$450.93","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","233C3DDB73","","$3,317.28","$3,317.28","Adjutant General"
"STATE ACTIVE DUTY - NOT CL'D","NC9300","2343D17FF0","","$18,760.03","$18,760.03","Adjutant General"
