"Job.Title","Position","Employee.Identifier","Fiscal.Year.2008","Fiscal.Year.2009","Total.Biennium","agency"
"COURT REPORTER","JD3610","E10BAFE6A7","$54,048.00","$56,220.00","$110,268.00","Judiciary System"
"COURT REPORTER","JD3610","F140B5084C","$12,744.25","","$12,744.25","Judiciary System"
"COURT REPORTER","JD3610","F465E31840","$45,030.00","$47,796.00","$92,826.00","Judiciary System"
"COURT REPORTER","JD3610","F6D7195304","$54,048.00","$56,220.00","$110,268.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","1A0EE0D2A3","$11,991.00","","$11,991.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","3EDD689F37","$17,130.00","","$17,130.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","41612B21D6","$8,565.00","","$8,565.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","42AB46CF5E","","$2,595.05","$2,595.05","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","61CAD1B671","$20,556.00","$1,788.00","$22,344.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","69D903D5D1","$20,556.00","$3,576.00","$24,132.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","6C93ED1218","$14,084.09","$10,699.00","$24,783.09","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","80CF0100F3","$6,852.00","","$6,852.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","84B10CCAEA","$8,469.70","$21,206.00","$29,675.70","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","9912CD6045","","$10,759.86","$10,759.86","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","A880291D0C","$24,060.00","","$24,060.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","B7ACF84E90","","$7,578.35","$7,578.35","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","CD2F2B4020","$3,426.00","","$3,426.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","E39CD1741B","$14,861.00","","$14,861.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","ED49DE3772","$11,526.00","$21,348.00","$32,874.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","EDB87F4FDA","$20,556.00","","$20,556.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","EE7F043B0B","","$10,218.00","$10,218.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT I ","JD4110","FBD6EDE99C","","$1,773.00","$1,773.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","0189885A71","$26,528.50","$36,300.00","$62,828.50","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","057BEEF374","$33,528.00","$35,586.00","$69,114.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","058A0DC3C1","$32,196.00","$34,527.00","$66,723.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","094261EEDD","$32,862.00","$34,872.00","$67,734.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","09BA5C0DA3","$34,782.00","$36,300.00","$71,082.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","0A27E6335E","$32,196.00","$33,492.00","$65,688.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","0DE92B7E17","$7,561.18","$33,492.00","$41,053.18","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","1A0EE0D2A3","$13,749.00","$32,832.00","$46,581.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","1B4A95311C","$32,196.00","$33,722.00","$65,918.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","1CE889C1A3","$39,420.00","$41,844.00","$81,264.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","38791180E5","$36,336.00","$39,120.00","$75,456.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","39AA09C72D","$31,772.00","$33,492.00","$65,264.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","3D45BB8D87","$39,420.00","$33,406.61","$72,826.61","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","3EDD689F37","$6,018.00","$32,502.00","$38,520.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","401D79733E","$34,896.00","$37,050.00","$71,946.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","40AF2D1BF2","$37,860.00","$40,869.00","$78,729.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","41612B21D6","$18,039.00","$32,942.00","$50,981.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","52387F58DA","$34,098.00","$36,300.00","$70,398.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","528F623EBF","$30,924.00","$33,052.00","$63,976.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","5F73706D70","$30,237.42","","$30,237.42","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","619BA38CD7","$32,196.00","$33,607.00","$65,803.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","61CAD1B671","","$29,491.00","$29,491.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","6398653353","$32,196.00","$33,952.00","$66,148.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","64C8C90476","$30,924.00","$33,162.00","$64,086.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","6999C89815","$31,030.00","$33,492.00","$64,522.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","69D903D5D1","","$26,698.25","$26,698.25","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","6C93ED1218","","$18,767.00","$18,767.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","6EC196C170","$31,030.00","$33,492.00","$64,522.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","75AC8FCD1B","$32,196.00","$33,607.00","$65,803.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","7C26E10320","$34,896.00","$37,175.00","$72,071.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","7D6756F572","$36,336.00","$39,252.00","$75,588.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","7D78998CBB","$36,336.00","$38,856.00","$75,192.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","809FDC23EF","$33,756.00","$36,300.00","$70,056.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","80CF0100F3","$20,616.00","$33,052.00","$53,668.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","85647E272B","$31,242.00","$33,492.00","$64,734.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","93BA589225","$31,772.00","$33,492.00","$65,264.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","972BDF2CD4","$34,440.00","$36,300.00","$70,740.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","98FE43BDD4","$31,146.13","$6,343.18","$37,489.31","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","9912CD6045","","$8,043.00","$8,043.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","9B8FA67A15","$32,196.00","$33,952.00","$66,148.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","9E17802EFF","$36,336.00","$37,800.00","$74,136.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","A549B2FF1E","$32,196.00","$34,527.00","$66,723.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","A880291D0C","","$32,172.00","$32,172.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","A9304B3339","$36,336.00","$39,120.00","$75,456.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","AA601DBADB","$31,348.00","$33,492.00","$64,840.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","AACD9603D1","$31,878.00","$33,492.00","$65,370.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","AC067F90F8","$31,984.00","$33,492.00","$65,476.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","AC71E3BEC7","$30,924.00","$33,162.00","$64,086.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","B156AB8CFC","$39,420.00","$41,424.00","$80,844.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","BA67070D2A","$31,878.00","$33,492.00","$65,370.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","C27C78C3EA","$32,196.00","$33,492.00","$65,688.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","C2FFCDDDB7","$38,510.00","$41,004.00","$79,514.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","C347A78650","$31,666.00","$33,492.00","$65,158.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","C3A37B9844","$3,382.91","","$3,382.91","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","C3DA797B39","$39,290.00","$41,004.00","$80,294.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","C3F8FB72F1","$30,924.00","$33,492.00","$64,416.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","C44DBD09C4","$32,196.00","$33,837.00","$66,033.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","CD2F2B4020","$25,770.00","$33,492.00","$59,262.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","CE4FB535C3","$32,196.00","$34,297.00","$66,493.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","CF7D513571","$36,336.00","$38,328.00","$74,664.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","CF8330E8B7","$32,090.00","$33,492.00","$65,582.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","E39CD1741B","$7,731.00","$32,502.00","$40,233.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","E70555C1E7","$37,860.00","$41,004.00","$78,864.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","E952CB4A56","$30,924.00","$33,272.00","$64,196.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","EDB87F4FDA","","$32,172.00","$32,172.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","EE110AE75D","$37,860.00","$40,464.00","$78,324.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","EE7F043B0B","","$5,362.00","$5,362.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","F03242F505","$39,030.00","$41,004.00","$80,034.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","F60ADBA6DB","$38,640.00","$41,004.00","$79,644.00","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","FBD6EDE99C","","$10,108.16","$10,108.16","Judiciary System"
"DEP CLERK OF DISTRICT COURT II","JD4120","FCF18132B6","$38,380.00","$41,004.00","$79,384.00","Judiciary System"
"DEPUTY SUPREME COURT CLERK II ","JD4220","37BC6A3AE6","$37,606.00","$39,384.00","$76,990.00","Judiciary System"
"DEPUTY SUPREME COURT CLERK II ","JD4220","E98FDF9261","$31,878.00","$33,492.00","$65,370.00","Judiciary System"
"DEPUTY SUPREME COURT CLERK II ","JD4220","FA2C2BAE37","$30,924.00","$27,644.19","$58,568.19","Judiciary System"
"DEPUTY SUPREME COURT CLERK II ","JD4220","FBDCB0DC73","$39,420.00","$41,984.00","$81,404.00","Judiciary System"
"DEPUTY SUPREME COURT CLERK III","JD4230","50CF19865F","$34,860.00","$36,388.00","$71,248.00","Judiciary System"
"DIR CENTRAL LEGAL STAFF ","JD1500","38895E2C13","$84,124.00","$88,668.00","$172,792.00","Judiciary System"
"DIR EDUCATION & COMMUNICATION ","JD1280","C9E58D63A5","$34,475.00","$62,941.00","$97,416.00","Judiciary System"
"DIR OF HUMAN RESOURCES","JD1230","4A223C927A","$72,336.00","$6,568.57","$78,904.57","Judiciary System"
"DIR OF HUMAN RESOURCES","JD1230","AA264EF106","","$41,618.00","$41,618.00","Judiciary System"
"DIR OF JUVENILE COURT SERVICES","JD1240","3876DB9F88","$58,860.00","$62,904.00","$121,764.00","Judiciary System"
"DIR OF JUVENILE COURT SERVICES","JD1240","631E1FBEFF","$21,087.33","$59,810.00","$80,897.33","Judiciary System"
"DIR OF JUVENILE COURT SERVICES","JD1240","861BBEF155","$84,780.00","$88,176.00","$172,956.00","Judiciary System"
"DIR OF JUVENILE COURT SERVICES","JD1240","FE7211EB2C","$72,072.00","$75,741.00","$147,813.00","Judiciary System"
"DIRECTOR OF FINANCE ","JD1250","76A2DEFE91","$46,866.09","$69,384.00","$116,250.09","Judiciary System"
"DIRECTOR OF TECHNOLOGY","JD1260","229BDD9681","","$62,810.09","$62,810.09","Judiciary System"
"DISTRICT COURT ADMINISTRATOR","JD1220","202773EFCC","$81,696.00","$86,437.00","$168,133.00","Judiciary System"
"DISTRICT COURT ADMINISTRATOR","JD1220","A4C9C15F3E","$69,422.00","$81,588.00","$151,010.00","Judiciary System"
"DISTRICT COURT ADMINISTRATOR","JD1220","E844CEAC8C","$61,524.00","$65,536.00","$127,060.00","Judiciary System"
"DISTRICT COURT ADMINISTRATOR","JD1220","F8DC57107D","","$53,378.09","$53,378.09","Judiciary System"
"DISTRICT JUDGE","JD1130","034FE2E0E9","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","12C36DE92E","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","18818CF023","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","1ADBF3528D","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","3499A059C9","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","36A6153B7E","","$54,118.02","$54,118.02","Judiciary System"
"DISTRICT JUDGE","JD1130","4B66E2A12A","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","4E64C6F8D1","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","5B8EC10E07","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","5EC4D5D9E8","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","6551232D69","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","678735519F","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","6E128349B6","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","778C74B684","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","7CAA6486F8","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","879B4B8CE1","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","8F500C8E96","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","981CCB6B99","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","A7DCC01D94","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","A802625F90","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","A8590C140B","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","B2C9D90A48","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","BCE62DBE2D","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","BD60ED373E","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","BE49AB633E","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","C0EECDE84D","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","C62E698651","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","CCC9AA8B90","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","D8C7900254","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","E2F72CC803","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","E52B7A8997","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","E84992543F","$104,073.00","$54,118.02","$158,191.02","Judiciary System"
"DISTRICT JUDGE","JD1130","F75FF27C09","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","F7B3757A62","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","FB1EC44188","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DISTRICT JUDGE","JD1130","FD55906610","$104,073.00","$108,236.04","$212,309.04","Judiciary System"
"DP CLERK OF DISTRICT COURT III","JD4130","0B643DAF28","$44,112.00","$45,888.00","$90,000.00","Judiciary System"
"DP CLERK OF DISTRICT COURT III","JD4130","0C2197A4E4","$45,948.00","$48,780.00","$94,728.00","Judiciary System"
"DP CLERK OF DISTRICT COURT III","JD4130","0F0EA23F7B","$47,844.00","$51,312.00","$99,156.00","Judiciary System"
"DP CLERK OF DISTRICT COURT III","JD4130","34BE117BF5","$41,532.00","$44,076.00","$85,608.00","Judiciary System"
"DP CLERK OF DISTRICT COURT III","JD4130","679AED7A6D","$47,844.00","$50,796.00","$98,640.00","Judiciary System"
"DP CLERK OF DISTRICT COURT III","JD4130","8C148B3C7D","$43,242.00","$45,888.00","$89,130.00","Judiciary System"
"DP CLERK OF DISTRICT COURT III","JD4130","FE5EF07F15","$38,169.00","$40,644.00","$78,813.00","Judiciary System"
"DRUG COURT COORDINATOR","JD5310","234B4F875E","","$2,554.50","$2,554.50","Judiciary System"
"DRUG COURT COORDINATOR","JD5310","2C6A018ED1","$7,209.04","$7,938.01","$15,147.05","Judiciary System"
"DRUG COURT COORDINATOR","JD5310","37F206242A","$2,245.75","$11,872.25","$14,118.00","Judiciary System"
"DRUG COURT COORDINATOR","JD5310","8162F0001E","$6,675.50","$11,137.51","$17,813.01","Judiciary System"
"DRUG COURT COORDINATOR","JD5310","C017EEF314","$20,434.21","$20,389.08","$40,823.29","Judiciary System"
"DRUG COURT COORDINATOR","JD5310","C71616580E","$3,292.25","$3,792.75","$7,085.00","Judiciary System"
"DRUG COURT COORDINATOR","JD5310","EC977331FB","","$5,187.00","$5,187.00","Judiciary System"
"EDUCATION & SPL PROJECTS COOR ","JD2310","E09593111C","$1,817.10","$45,124.00","$46,941.10","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","0445408D1E","","$11,394.25","$11,394.25","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","162EAF47D2","$37,990.00","$41,004.00","$78,994.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","34715765FA","$38,640.00","$41,004.00","$79,644.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","969B1B15FB","$18,410.00","$32,172.00","$50,582.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","989CDC6632","","$15,387.87","$15,387.87","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","98FE43BDD4","","$27,493.82","$27,493.82","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","A3F01C2163","$37,098.00","$39,384.00","$76,482.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","A7B0F8B29A","$37,860.00","$40,869.00","$78,729.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","A994028B89","$30,924.00","$32,172.00","$63,096.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","B7B725B054","$31,242.00","$33,492.00","$64,734.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","C3A37B9844","$28,813.09","$34,067.00","$62,880.09","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","C5A62E8C73","$31,136.00","$33,492.00","$64,628.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","C8B9492D9A","$30,924.00","$33,492.00","$64,416.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","CA7D3DCE1D","$26,839.09","$32,172.00","$59,011.09","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","CBC39F8AB2","$37,860.00","$40,869.00","$78,729.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","CF0FC96E15","$37,860.00","$40,734.00","$78,594.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","CF47F9BE9E","$30,924.00","$20,911.03","$51,835.03","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","D043587FF5","$3,435.26","$32,030.00","$35,465.26","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","D385326DF0","$31,984.00","$33,174.84","$65,158.84","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","D639642666","$30,705.00","$32,172.00","$62,877.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","E28B137A09","$39,420.00","$41,844.00","$81,264.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","F08F04FD3C","$34,896.00","$6,600.00","$41,496.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","F140B5084C","$13,415.00","$34,182.00","$47,597.00","Judiciary System"
"ELECTRONIC COURT RECORDER-DIST","JD4730","F52E1B0496","$31,560.00","$33,492.00","$65,052.00","Judiciary System"
"EXECUTIVE SECRETARY ","JD4740","054EF579DA","$33,595.00","$36,264.00","$69,859.00","Judiciary System"
"FAM LAW MEDIATION PRGM ADMN ","JD2320","7A5A135D17","$21,777.26","$55,717.00","$77,494.26","Judiciary System"
"FAMILY COURT COORDINATOR","JD5410","731756BC0A","$19,420.27","$40,660.06","$60,080.33","Judiciary System"
"FAMILY COURT COORDINATOR","JD5410","9EADFEC413","$15,575.75","","$15,575.75","Judiciary System"
"JUDICIAL REFEREE","JD2250","0D1C82B199","$59,504.00","$86,589.00","$146,093.00","Judiciary System"
"JUDICIAL REFEREE","JD2250","4E2D34B50C","$80,070.00","$86,589.00","$166,659.00","Judiciary System"
"JUDICIAL REFEREE","JD2250","52019A151E","$56,637.50","$86,589.00","$143,226.50","Judiciary System"
"JUDICIAL REFEREE","JD2250","88D3F8C253","$59,100.00","$86,589.00","$145,689.00","Judiciary System"
"JUDICIAL REFEREE","JD2250","AD70DCD0C7","$69,468.00","$86,589.00","$156,057.00","Judiciary System"
"JUDICIAL REFEREE","JD2250","DD7D4F4236","$78,986.00","$107,986.47","$186,972.47","Judiciary System"
"JUDICIAL REFEREE","JD2250","EE5206D279","$79,257.00","$86,589.00","$165,846.00","Judiciary System"
"JUDICIAL REFEREE","JD2250","EEEFDB152F","$61,524.00","$86,589.00","$148,113.00","Judiciary System"
"JUDICIAL SEC THE CHIEF JUSTICE","JD4710","59B309B34A","$39,207.00","$42,324.00","$81,531.00","Judiciary System"
"JUDICIAL SECRETARY-JUSTICE","JD4720","31B639FED9","$39,904.00","$42,636.00","$82,540.00","Judiciary System"
"JUDICIAL SECRETARY-JUSTICE","JD4720","4C88A25259","$40,992.00","$44,388.00","$85,380.00","Judiciary System"
"JUDICIAL SECRETARY-JUSTICE","JD4720","6628F7B662","$41,132.00","$44,388.00","$85,520.00","Judiciary System"
"JUDICIAL SECRETARY-JUSTICE","JD4720","D6159DCE53","$36,300.00","$38,012.00","$74,312.00","Judiciary System"
"JUSTICE - SUPREME COURT ","JD1110","0E62C903BB","$113,578.08","$118,121.04","$231,699.12","Judiciary System"
"JUSTICE - SUPREME COURT ","JD1110","40E2F9210A","$113,578.08","$118,121.04","$231,699.12","Judiciary System"
"JUSTICE - SUPREME COURT ","JD1110","E5CF6BA7A2","$113,578.08","$118,121.04","$231,699.12","Judiciary System"
"JUSTICE - SUPREME COURT ","JD1110","EE0CFFD5A1","$113,578.08","$118,121.04","$231,699.12","Judiciary System"
"JUVENILE COURT OFFICER I","JD2110","412FEE76B6","$2,893.98","$32,461.00","$35,354.98","Judiciary System"
"JUVENILE COURT OFFICER I","JD2110","6A5C181E8B","$21,300.24","","$21,300.24","Judiciary System"
"JUVENILE COURT OFFICER I","JD2110","B74FCB5269","$28,576.00","","$28,576.00","Judiciary System"
"JUVENILE COURT OFFICER I","JD2110","BD463F43A1","$41,148.00","$3,567.00","$44,715.00","Judiciary System"
"JUVENILE COURT OFFICER I","JD2110","CD0FA1977A","$3,265.00","$41,909.31","$45,174.31","Judiciary System"
"JUVENILE COURT OFFICER I","JD2110","D1DF5C4BA2","$7,956.38","","$7,956.38","Judiciary System"
"JUVENILE COURT OFFICER I","JD2110","DCD394BB29","$34,015.78","$42,804.00","$76,819.78","Judiciary System"
"JUVENILE COURT OFFICER I","JD2110","E3B4823154","$4,749.09","$42,632.00","$47,381.09","Judiciary System"
"JUVENILE COURT OFFICER I","JD2110","F0841CF1A4","","$9,890.32","$9,890.32","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","0690DE5325","$54,420.00","$57,768.00","$112,188.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","2097FD6BC8","$47,576.00","$51,156.00","$98,732.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","2107DA758D","$46,284.00","$14,727.43","$61,011.43","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","231773D44B","$46,284.00","$49,959.00","$96,243.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","3E9C914E6F","$9,722.00","","$9,722.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","493F51BEC6","$48,192.00","$51,328.00","$99,520.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","4F4FA5C2F7","$46,602.00","$50,124.00","$96,726.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","631E1FBEFF","$29,102.62","","$29,102.62","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","63D504ED0F","$48,192.00","$50,296.00","$98,488.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","6504A654B4","$46,443.00","$50,124.00","$96,567.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","6A5C181E8B","","$48,144.00","$48,144.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","6A7EC93201","$50,691.00","$54,348.00","$105,039.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","6CD059E5DC","$47,874.00","$50,124.00","$97,998.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","769EB7AD81","$23,301.00","$25,062.00","$48,363.00","Judiciary System"
"JUVENILE COURT OFFICER II ","JD2120","815410D611","$46,761.00","$50,124.00","$96,885.00","Judiciary System"
